Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t147,0.0,0.0,0.0,0.0,8.472579831789517,0.0,0.0,0.0,0.0,0.0,8.472579831789517
t148,0.0,0.0,0.0,0.0,254.9034666828902,0.0,0.0,0.0,0.0,0.0,254.9034666828902
t149,0.0,0.0,0.0,0.0,1009.284569245021,0.0,0.0,0.0,0.0,0.0,1009.284569245021
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,1815.862608275178,0.0,104.28377863287187,0.0,0.0,0.0,1920.1463869080499
t152,0.0,0.0,0.0,0.0,3813.525397114612,7471.764018576761,3681.561051236623,0.0,0.0,0.0,14966.850466927997
t153,0.0,0.0,0.0,2138.210727359108,3306.361997669234,22171.5086577325,5208.648792241696,0.0,0.0,0.0,32824.730175002536
t154,0.0,0.0,0.0,4584.979061645128,6185.83316270771,29100.1051132739,4279.908973176877,0.0,0.0,0.0,44150.82631080362
t155,0.0,0.0,0.0,10290.472277689478,6402.273626529649,33448.9050162201,4883.57417521286,0.0,0.0,0.0,55025.22509565209
t156,0.0,0.0,0.0,7102.545732350765,9440.671838271006,31139.37286437297,4902.081666748732,0.0,0.0,0.0,52584.672101743476
t157,0.0,0.0,0.0,5755.42577884471,9185.765624759417,29001.827149365512,6317.126454741076,0.0,0.0,0.0,50260.145007710715
t158,0.0,0.0,0.0,5188.558530753435,9178.752352698752,27650.505145625168,5989.463412825181,0.0,0.0,0.0,48007.27944190253
t159,0.0,0.0,0.0,0.0,9488.38955565432,27055.923463979416,5860.800864281811,0.0,0.0,0.0,42405.11388391555
t160,0.0,0.0,0.0,1524.2950036795282,9954.654359729091,23232.910667943095,5915.927156048619,0.0,0.0,0.0,40627.78718740033
t161,0.0,0.0,0.0,0.0,9918.999024657262,14092.960777044567,6024.056303844509,0.0,0.0,0.0,30036.01610554634
t162,0.0,0.0,0.0,0.0,8946.589222119452,0.0,3425.228811346283,0.0,0.0,0.0,12371.818033465734
t163,0.0,0.0,0.0,0.0,0.0,0.0,913.9856050549288,0.0,0.0,0.0,913.9856050549288
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,449.01371505460247,0.0,0.0,0.0,449.01371505460247
t166,0.0,0.0,0.0,0.0,0.0,0.0,819.8106788869227,0.0,0.0,0.0,819.8106788869227
t167,0.0,0.0,0.0,0.0,0.0,0.0,1265.2155247838846,0.0,0.0,0.0,1265.2155247838846
t168,0.0,0.0,0.0,0.0,0.0,0.0,1404.0342334405805,0.0,0.0,0.0,1404.0342334405805
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t176,0.0,0.0,0.0,0.0,722.9599237819261,0.0,357.4990436764433,0.0,0.0,0.0,1080.4589674583694
t177,0.0,0.0,0.0,0.0,2.089588476102857,0.0,136.5932733847428,0.0,0.0,0.0,138.68286186084563
t178,0.0,0.0,0.0,0.0,9.774027590513237,20627.213683676746,1124.8194391497896,0.0,0.0,0.0,21761.807150417048
t179,0.0,0.0,0.0,7621.574946837658,377.3380470827806,5701.159264146558,254.99643061211253,0.0,0.0,0.0,13955.068688679108
t180,0.0,0.0,0.0,3419.446514639005,579.7209723184233,24641.97145953004,661.0863138744178,0.0,0.0,0.0,29302.225260361887
t181,0.0,0.0,0.0,2872.29120369281,1087.2949734863437,10063.3564544607,648.0580831035547,0.0,0.0,0.0,14671.000714743408
t182,0.0,0.0,0.0,0.0,1849.1592056478942,33733.91111155443,1474.7928960516172,0.0,0.0,0.0,37057.86321325394
t183,0.0,0.0,0.0,0.0,2272.492019580334,31350.670486776005,1645.46598700825,0.0,0.0,0.0,35268.62849336459
t184,0.0,0.0,0.0,0.0,724.1866930983783,25144.417065961257,1576.3746897327119,0.0,0.0,0.0,27444.978448792346
t185,0.0,0.0,0.0,0.0,371.4810524138939,0.0,2110.8490514411246,0.0,0.0,0.0,2482.3301038550185
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t194,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,5.684341886080802e-14
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t202,0.0,0.0,0.0,0.0,230.15097830677087,1690.1080259933915,11.500681836122668,0.0,0.0,0.0,1931.759686136285
t203,0.0,0.0,0.0,0.0,367.10773540550014,11698.846180759421,23.31363323428397,0.0,0.0,0.0,12089.267549399205
t204,0.0,0.0,0.0,0.0,187.37804712246438,14229.124875914604,4.900062920617399,0.0,0.0,0.0,14421.402985957686
t205,0.0,0.0,0.0,0.0,148.0524857953932,14506.449820539492,10.79210042993298,0.0,0.0,0.0,14665.294406764819
t206,0.0,0.0,0.0,0.0,10.677423320837118,12297.48259921715,1.1926834190039763,0.0,0.0,0.0,12309.352705956991
t207,0.0,0.0,0.0,0.0,3.939984013189374,1119.791796973368,0.6524853216192581,0.0,0.0,0.0,1124.3842663081766
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t213,0.0,0.0,0.0,0.0,0.0,0.0,-2.0250467969162855e-13,0.0,0.0,0.0,-2.0250467969162855e-13
t214,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,-2.2737367544323206e-13
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
