Time_Index,E_z1,E_z2,E_z3,H2_z1,H2_z2,H2_z3
510,8557,2444,1166,405.023571,2383.628652,897.636132
511,8959,2559,1222,507.110049,2984.06628,1123.857351
512,9399,2684,1282,581.107644,3419.897013,1287.860184
513,9982,2850,1361,611.310744,3596.585148,1354.307004
514,10341,2953,1410,647.252433,3808.61091,1434.345219
515,10483,2994,1429,767.460771,4515.061419,1700.43453
516,10481,2993,1428,817.295886,4809.541644,1811.279907
517,10418,2975,1420,841.458366,4950.892152,1864.437363
518,10339,2953,1409,825.450723,4856.65848,1828.797705
519,10308,2944,1405,817.295886,4809.541644,1811.279907
520,10326,2949,1408,783.468414,4609.295091,1735.772157
521,10808,3086,1474,743.298291,4373.710911,1646.975043
522,11527,3292,1571,657.219456,3867.204924,1456.393482
523,11531,3293,1572,547.280172,3219.65046,1212.352434
524,11320,3233,1544,417.104811,2454.303906,924.21486
525,10905,3115,1487,317.13255,1865.343456,702.524106
526,10222,2920,1393,221.086692,1300.243455,489.592251
527,9458,2701,1289,136.820043,805.516677,303.239124
528,8683,2479,1184,80.944308,475.698825,179.104383
529,8126,2321,1108,75.205719,443.079477,167.023143
530,7842,2239,1069,54.36558,320.15286,120.510369
531,7727,2207,1054,50.137146,295.386318,111.147408
532,7733,2209,1055,74.299626,437.038857,164.606895
533,7973,2277,1087,133.799733,787.998879,296.594442
534,8704,2485,1186,219.576537,1292.69268,486.873972
535,10034,2865,1368,331.630038,1951.422291,734.841423
536,10781,3079,1469,453.0465,2665.423575,1003.649013
537,10942,3126,1492,572.348745,3367.041588,1267.926138
538,11033,3151,1504,634.869162,3736.425501,1407.162429
539,11119,3176,1516,654.803208,3853.311498,1451.258955
540,11103,3170,1514,683.194122,4019.428548,1513.779372
541,10996,3140,1499,726.988617,4277.967084,1611.033354
542,10921,3119,1489,759.607965,4468.850676,1682.916732
543,10803,3085,1473,794.945592,4678.158159,1761.746823
544,10808,3086,1474,814.879638,4795.044156,1805.843349
545,11301,3227,1540,775.313577,4561.272162,1717.650297
546,12019,3432,1639,701.920044,4130.273925,1555.45965
547,11919,3404,1625,582.617799,3428.655912,1291.182525
548,11541,3296,1574,450.932283,2653.040304,999.118548
549,10997,3140,1499,344.31534,2025.117855,762.628275
550,10197,2912,1390,266.693373,1569.655107,591.074667
551,9194,2625,1253,187.25922,1101.809088,414.990594
552,8285,2366,1130,119.302245,701.618013,264.277125
553,7707,2201,1050,51.043239,299.614752,112.959594
554,7341,2097,1000,37.451844,219.878568,82.756494
555,7162,2045,976,52.553394,309.581775,116.583966
556,7116,2032,970,122.322555,719.437842,270.921807
557,7319,2090,998,263.069001,1548.512937,583.221861
558,7994,2283,1090,422.8434,2487.829347,936.900162
559,9337,2666,1273,523.117692,3077.091828,1158.892947
560,10078,2878,1374,599.531535,3526.815987,1328.030307
561,10153,2900,1384,631.546821,3716.793486,1399.611654
562,10111,2888,1378,604.364031,3556.717056,1339.507485
563,10123,2891,1380,601.04169,3536.78301,1331.95671
564,10081,2879,1374,623.089953,3666.65634,1380.885732
565,9965,2846,1358,662.353983,3896.501931,1467.266598
566,9889,2825,1348,687.724587,4046.309307,1523.746395
567,9783,2794,1333,743.600322,4376.127159,1647.881136
568,9791,2796,1335,789.509034,4645.840842,1749.665583
569,10281,2936,1402,767.460771,4515.967512,1700.736561
570,11182,3194,1525,721.552059,4246.253829,1598.952114
571,11192,3196,1526,594.397008,3496.914918,1316.85516
572,10926,3120,1489,436.434795,2567.565531,967.103262
573,10493,2997,1430,315.924426,1858.396743,699.805827
574,9776,2792,1332,237.698397,1398.705561,526.742064
575,8880,2536,1211,141.048477,829.377126,312.300054
576,8042,2297,1096,79.736184,469.658205,176.688135
577,7503,2143,1023,53.157456,312.904116,117.79209
578,7232,2065,986,38.961999,229.54356,86.380866
579,7111,2031,969,54.969642,323.475201,121.718493
580,7117,2033,970,127.759113,751.151097,282.701016
581,7346,2098,1001,274.84821,1617.073974,608.894496
582,8087,2309,1102,441.569322,2597.4666,978.278409
583,9490,2710,1294,546.072048,3213.005778,1209.936186
584,10273,2934,1401,625.808232,3682.361952,1386.624321
585,10338,2952,1409,659.635704,3880.494288,1461.528009
586,10396,2969,1418,631.24479,3713.773176,1398.40353
587,10443,2982,1424,627.620418,3692.933037,1390.550724
588,10416,2975,1420,650.574774,3828.544956,1441.895994
589,10312,2945,1406,691.348959,4068.35757,1532.203263
590,10256,2929,1398,717.927687,4224.809628,1591.099308
591,10138,2895,1383,776.521701,4569.124968,1720.670607
592,10122,2891,1380,824.54463,4850.919891,1826.683488
593,10578,3021,1442,801.288243,4715.307972,1775.640249
594,11573,3306,1578,753.567345,4433.513049,1669.627368
595,11640,3325,1587,620.371674,3651.252759,1374.845112
596,11375,3249,1551,455.764779,2680.827156,1009.689633
597,10958,3130,1494,329.817852,1940.247144,730.612989
598,10211,2916,1392,248.269482,1460.319885,549.998451
599,9243,2639,1260,147.089097,865.922877,326.19348
600,8385,2394,1143,83.360556,490.196313,184.540941
601,7825,2235,1067,56.177766,330.723945,124.436772
602,7539,2153,1028,41.076216,242.530893,91.213362
603,7404,2114,1010,57.989952,341.597061,128.665206
604,7398,2113,1009,134.705826,793.435437,298.708659
605,7632,2180,1040,290.251791,1707.985305,643.32603
606,8343,2383,1137,466.335864,2743.951635,1033.248051
607,9737,2780,1328,576.87921,3393.922347,1278.195192
608,10482,2994,1429,661.145859,3889.857249,1464.85035
609,10532,3008,1436,696.785517,4099.164732,1543.680441
610,10500,2999,1432,666.582417,3923.080659,1477.233621
611,10474,2991,1428,662.958045,3901.032396,1469.078784
612,10405,2972,1418,687.422556,4044.19509,1522.840302
613,10322,2948,1407,730.310958,4297.599099,1618.282098
614,10314,2945,1406,758.399841,4462.810056,1680.802515
615,10285,2937,1402,820.316196,4826.45538,1817.622558
616,10364,2960,1413,870.755373,5123.955915,1929.676059
617,10868,3104,1482,846.592893,4980.793221,1875.61251
618,11660,3330,1590,795.851685,4683.292686,1763.559009
619,11630,3321,1585,655.40727,3856.93587,1452.467079
620,11361,3245,1549,481.437414,2832.144687,1066.471461
621,10911,3116,1488,348.241743,2049.582366,771.991236
622,10191,2910,1389,262.162908,1542.774348,581.107644
623,9244,2640,1260,155.545965,914.549868,344.31534
624,8396,2398,1145,87.891021,517.983165,195.112026
625,7822,2234,1066,86.380866,508.922235,191.789685
626,7494,2140,1021,61.010262,359.114859,135.309888
627,7343,2097,1001,59.198076,347.637681,131.081454
628,7289,2082,994,82.756494,487.780065,183.634848
629,7482,2137,1020,153.733779,904.582845,340.690968
630,8142,2325,1110,252.497916,1485.388458,559.361412
631,9388,2681,1280,383.277339,2255.265477,849.311172
632,10233,2922,1395,520.701444,3062.896371,1153.456389
633,10494,2997,1431,659.937735,3883.212567,1462.434102
634,10665,3046,1454,730.91502,4300.317378,1619.490222
635,10780,3079,1469,754.473438,4440.157731,1672.043616
636,10817,3089,1474,789.207003,4643.122563,1748.457459
637,10743,3068,1464,838.438056,4933.978416,1858.094712
638,10657,3044,1453,875.285838,5149.62855,1939.341051
639,10516,3003,1434,918.17424,5402.730528,2034.480816
640,10468,2990,1427,942.034689,5542.570881,2087.336241
641,10788,3081,1471,895.219884,5266.816578,1983.437577
642,11254,3214,1535,809.745111,4763.934963,1794.06414
643,11088,3167,1512,672.925068,3958.720317,1490.825016
644,10715,3060,1461,523.117692,3077.997921,1159.194978
645,10312,2945,1406,399.284982,2348.593056,884.346768
646,9767,2790,1332,311.695992,1833.32817,690.442866
647,9041,2582,1232,217.46232,1280.007378,482.041476
648,8305,2372,1132,140.746446,827.866971,311.695992
649,7713,2203,1051,86.984928,512.244576,192.997809
650,7356,2101,1003,112.053501,659.031642,248.269482
651,7174,2048,978,41.076216,241.322769,90.911331
652,7106,2029,969,64.030572,376.934688,141.95457
653,7170,2048,978,119.604276,704.034261,265.183218
654,7470,2134,1019,196.32015,1155.268575,434.92464
655,7989,2282,1089,299.916783,1764.465102,664.4682
656,8543,2439,1165,424.655586,2497.79637,940.826565
657,9129,2607,1245,554.830947,3264.95511,1229.568201
658,9504,2715,1296,714.001284,4201.553241,1582.340409
659,9671,2762,1318,815.785731,4799.574621,1807.353504
660,9578,2735,1306,836.62587,4923.709362,1854.168309
661,9397,2684,1281,833.001498,4901.057037,1845.711441
662,9152,2614,1247,807.932925,4754.269971,1790.439768
663,9002,2571,1227,790.717158,4652.787555,1752.081831
664,9005,2572,1227,756.285624,4449.822723,1675.667988
665,9435,2694,1287,719.739873,4235.380713,1595.025711
666,10341,2953,1410,645.138216,3795.321546,1429.210692
667,10416,2975,1420,554.830947,3264.95511,1229.568201
668,10112,2888,1378,443.683539,2610.755964,983.110905
669,9802,2800,1337,353.678301,2080.389528,783.468414
670,9331,2665,1272,274.84821,1617.980067,609.196527
671,8730,2493,1190,198.132336,1166.443722,439.455105
672,8088,2310,1103,135.007857,794.34153,299.01069
673,7567,2161,1031,48.929022,287.231481,108.127098
674,7254,2072,989,36.847782,216.556227,81.54837
675,7088,2024,966,52.855425,310.789899,117.188028
676,7034,2008,959,120.8124,711.283005,267.901497
677,7101,2028,968,248.873544,1464.85035,551.810637
678,7312,2089,997,405.023571,2383.628652,897.636132
679,7699,2199,1050,507.110049,2984.06628,1123.857351
680,8090,2310,1103,581.107644,3419.897013,1287.860184
681,8673,2477,1182,611.310744,3596.585148,1354.307004
682,9069,2590,1236,647.252433,3808.61091,1434.345219
683,9285,2652,1266,767.460771,4515.061419,1700.43453
684,9361,2674,1276,817.295886,4809.541644,1811.279907
685,9332,2665,1272,841.458366,4950.892152,1864.437363
686,9237,2638,1259,825.450723,4856.65848,1828.797705
687,9137,2610,1246,817.295886,4809.541644,1811.279907
688,9177,2621,1251,783.468414,4609.295091,1735.772157
689,9706,2772,1323,743.298291,4373.710911,1646.975043
690,10782,3079,1470,657.219456,3867.204924,1456.393482
691,10950,3127,1493,547.280172,3219.65046,1212.352434
692,10691,3053,1458,417.104811,2454.303906,924.21486
693,10288,2938,1403,317.13255,1865.343456,702.524106
694,9638,2753,1314,221.086692,1300.243455,489.592251
695,8849,2527,1206,136.820043,805.516677,303.239124
696,8115,2318,1106,80.944308,475.698825,179.104383
697,7619,2176,1039,75.205719,443.079477,167.023143
698,7374,2106,1005,54.36558,320.15286,120.510369
699,7278,2079,992,50.137146,295.386318,111.147408
700,7307,2087,996,74.299626,437.038857,164.606895
701,7571,2162,1032,133.799733,787.998879,296.594442
702,8318,2375,1134,219.576537,1292.69268,486.873972
703,9726,2778,1326,331.630038,1951.422291,734.841423
704,10481,2993,1428,453.0465,2665.423575,1003.649013
705,10580,3021,1443,572.348745,3367.041588,1267.926138
706,10670,3047,1454,634.869162,3736.425501,1407.162429
707,10661,3045,1454,654.803208,3853.311498,1451.258955
708,10615,3031,1447,683.194122,4019.428548,1513.779372
709,10532,3008,1436,726.988617,4277.967084,1611.033354
710,10454,2985,1425,759.607965,4468.850676,1682.916732
711,10343,2954,1410,794.945592,4678.158159,1761.746823
712,10379,2965,1415,814.879638,4795.044156,1805.843349
713,10817,3089,1474,775.313577,4561.272162,1717.650297
714,11845,3383,1615,701.920044,4130.273925,1555.45965
715,11974,3420,1633,582.617799,3428.655912,1291.182525
716,11692,3339,1594,450.932283,2653.040304,999.118548
717,11253,3214,1535,344.31534,2025.117855,762.628275
718,10485,2995,1429,266.693373,1569.655107,591.074667
719,9509,2715,1297,187.25922,1101.809088,414.990594
720,8633,2465,1176,119.302245,701.618013,264.277125
721,8084,2309,1102,51.043239,299.614752,112.959594
722,7784,2224,1061,37.451844,219.878568,82.756494
723,7640,2182,1041,52.553394,309.581775,116.583966
724,7626,2178,1040,122.322555,719.437842,270.921807
725,7846,2241,1070,263.069001,1548.512937,583.221861
726,8557,2444,1166,422.8434,2487.829347,936.900162
727,9910,2830,1351,523.117692,3077.091828,1158.892947
728,10659,3044,1454,599.531535,3526.815987,1328.030307
729,10732,3065,1463,631.546821,3716.793486,1399.611654
730,10721,3061,1462,604.364031,3556.717056,1339.507485
731,10670,3047,1454,601.04169,3536.78301,1331.95671
732,10547,3012,1438,623.089953,3666.65634,1380.885732
733,10366,2960,1414,662.353983,3896.501931,1467.266598
734,10220,2919,1393,687.724587,4046.309307,1523.746395
735,10048,2870,1370,743.600322,4376.127159,1647.881136
736,9990,2853,1362,789.509034,4645.840842,1749.665583
737,10334,2951,1408,767.460771,4515.967512,1700.736561
738,11293,3226,1540,721.552059,4246.253829,1598.952114
739,11423,3262,1557,594.397008,3496.914918,1316.85516
740,11148,3184,1520,436.434795,2567.565531,967.103262
741,10694,3054,1458,315.924426,1858.396743,699.805827
742,9971,2848,1359,237.698397,1398.705561,526.742064
743,9016,2574,1229,141.048477,829.377126,312.300054
744,8164,2332,1113,79.736184,469.658205,176.688135
745,7617,2175,1038,53.157456,312.904116,117.79209
746,7315,2089,997,38.961999,229.54356,86.380866
747,7170,2048,977,54.969642,323.475201,121.718493
748,7170,2048,978,127.759113,751.151097,282.701016
749,7373,2105,1005,274.84821,1617.073974,608.894496
750,8095,2312,1104,441.569322,2597.4666,978.278409
751,9447,2698,1288,546.072048,3213.005778,1209.936186
752,10228,2921,1394,625.808232,3682.361952,1386.624321
753,10305,2943,1405,659.635704,3880.494288,1461.528009
754,10312,2945,1406,631.24479,3713.773176,1398.40353
755,10304,2943,1405,627.620418,3692.933037,1390.550724
756,10283,2937,1402,650.574774,3828.544956,1441.895994
757,10177,2906,1388,691.348959,4068.35757,1532.203263
758,10079,2879,1374,717.927687,4224.809628,1591.099308
759,9877,2820,1347,776.521701,4569.124968,1720.670607
760,9792,2796,1335,824.54463,4850.919891,1826.683488
761,10075,2877,1373,801.288243,4715.307972,1775.640249
762,10970,3133,1495,753.567345,4433.513049,1669.627368
763,11092,3168,1512,620.371674,3651.252759,1374.845112
764,10820,3090,1475,455.764779,2680.827156,1009.689633
765,10384,2965,1416,329.817852,1940.247144,730.612989
766,9678,2764,1319,248.269482,1460.319885,549.998451
767,8738,2495,1191,147.089097,865.922877,326.19348
768,7904,2258,1077,83.360556,490.196313,184.540941
769,7365,2103,1004,56.177766,330.723945,124.436772
770,7087,2024,966,41.076216,242.530893,91.213362
771,6960,1988,949,57.989952,341.597061,128.665206
772,6971,1991,950,134.705826,793.435437,298.708659
773,7203,2057,982,290.251791,1707.985305,643.32603
774,7953,2271,1084,466.335864,2743.951635,1033.248051
775,9355,2672,1275,576.87921,3393.922347,1278.195192
776,10098,2884,1377,661.145859,3889.857249,1464.85035
777,10236,2923,1395,696.785517,4099.164732,1543.680441
778,10329,2950,1408,666.582417,3923.080659,1477.233621
779,10429,2979,1422,662.958045,3901.032396,1469.078784
780,10452,2985,1425,687.422556,4044.19509,1522.840302
781,10410,2973,1419,730.310958,4297.599099,1618.282098
782,10392,2968,1417,758.399841,4462.810056,1680.802515
783,10359,2958,1412,820.316196,4826.45538,1817.622558
784,10453,2985,1425,870.755373,5123.955915,1929.676059
785,10905,3115,1487,846.592893,4980.793221,1875.61251
786,11580,3307,1579,795.851685,4683.292686,1763.559009
787,11613,3316,1583,655.40727,3856.93587,1452.467079
788,11346,3241,1547,481.437414,2832.144687,1066.471461
789,10934,3123,1491,348.241743,2049.582366,771.991236
790,10226,2920,1394,262.162908,1542.774348,581.107644
791,9304,2657,1268,155.545965,914.549868,344.31534
792,8477,2421,1156,87.891021,517.983165,195.112026
793,7935,2266,1082,86.380866,508.922235,191.789685
794,7646,2184,1042,61.010262,359.114859,135.309888
795,7543,2154,1028,59.198076,347.637681,131.081454
796,7558,2158,1030,82.756494,487.780065,183.634848
797,7791,2225,1062,153.733779,904.582845,340.690968
798,8547,2440,1165,252.497916,1485.388458,559.361412
799,9940,2839,1355,383.277339,2255.265477,849.311172
800,10626,3035,1449,520.701444,3062.896371,1153.456389
801,10710,3059,1460,659.937735,3883.212567,1462.434102
802,10685,3051,1457,730.91502,4300.317378,1619.490222
803,10660,3045,1454,754.473438,4440.157731,1672.043616
804,10557,3015,1439,789.207003,4643.122563,1748.457459
805,10365,2960,1413,838.438056,4933.978416,1858.094712
806,10235,2923,1395,875.285838,5149.62855,1939.341051
807,10076,2878,1373,918.17424,5402.730528,2034.480816
808,10023,2863,1367,942.034689,5542.570881,2087.336241
809,10322,2948,1407,895.219884,5266.816578,1983.437577
810,11148,3184,1519,809.745111,4763.934963,1794.06414
811,11260,3216,1535,672.925068,3958.720317,1490.825016
812,10982,3136,1497,523.117692,3077.997921,1159.194978
813,10613,3030,1447,399.284982,2348.593056,884.346768
814,10061,2873,1372,311.695992,1833.32817,690.442866
815,9309,2659,1269,217.46232,1280.007378,482.041476
816,8499,2427,1159,140.746446,827.866971,311.695992
817,7901,2256,1077,86.984928,512.244576,192.997809
818,7570,2162,1032,112.053501,659.031642,248.269482
819,7387,2109,1007,41.076216,241.322769,90.911331
820,7316,2089,997,64.030572,376.934688,141.95457
821,7371,2105,1004,119.604276,704.034261,265.183218
822,7638,2181,1041,196.32015,1155.268575,434.92464
823,8163,2331,1113,299.916783,1764.465102,664.4682
824,8703,2485,1186,424.655586,2497.79637,940.826565
825,9272,2648,1264,554.830947,3264.95511,1229.568201
826,9619,2747,1312,714.001284,4201.553241,1582.340409
827,9738,2781,1328,815.785731,4799.574621,1807.353504
828,9663,2760,1318,836.62587,4923.709362,1854.168309
829,9503,2714,1296,833.001498,4901.057037,1845.711441
830,9303,2657,1268,807.932925,4754.269971,1790.439768
831,9178,2621,1252,790.717158,4652.787555,1752.081831
832,9189,2625,1252,756.285624,4449.822723,1675.667988
833,9551,2728,1302,719.739873,4235.380713,1595.025711
834,10473,2991,1428,645.138216,3795.321546,1429.210692
835,10674,3048,1455,554.830947,3264.95511,1229.568201
836,10427,2978,1422,443.683539,2610.755964,983.110905
837,10133,2894,1382,353.678301,2080.389528,783.468414
838,9685,2766,1320,274.84821,1617.980067,609.196527
839,9087,2595,1239,198.132336,1166.443722,439.455105
840,8459,2416,1153,135.007857,794.34153,299.01069
841,7956,2272,1085,48.929022,287.231481,108.127098
842,7671,2191,1045,36.847782,216.556227,81.54837
843,7538,2153,1028,52.855425,310.789899,117.188028
844,7501,2142,1023,120.8124,711.283005,267.901497
845,7559,2158,1030,248.873544,1464.85035,551.810637
846,7779,2222,1060,405.023571,2383.628652,897.636132
847,8146,2326,1110,507.110049,2984.06628,1123.857351
848,8595,2454,1171,581.107644,3419.897013,1287.860184
