cement_1_co2,cement_2_co2,dac_1_co2,dac_2_co2,dac_3_co2,ng_1_co2,ng_2_co2,ng_3_co2
0.13074748643714265,0.02454261548945326,2.6369394642651353e-5,2.7966344652196756e-5,2.7966344652196756e-5,1.4594557735783202,0.21606158126867028,0.002911679327335827
0.1307611792952164,0.024530398358148364,2.558581549556064e-5,2.97682116199164e-5,2.97682116199164e-5,1.4557061390650203,0.2168423701429394,0.0029236377719449574
0.13076095327337683,0.02453303757530425,2.5455833002039918e-5,2.9139488080182055e-5,2.9139488080182055e-5,1.5022032012399325,0.2170532694253024,0.002869582426382814
0.13076526525095772,0.024527101038511356,2.5486241107853212e-5,2.826474121727333e-5,2.826474121727333e-5,1.6781756395143512,0.21631998917569817,0.002876760489809621
0.13077585307277653,0.024513822895810205,2.553441969945985e-5,2.9317793113452806e-5,2.9317793113452806e-5,2.024133456586026,0.21672930077560257,0.002978158191471993
0.13071832345798498,0.02457334959606853,2.5926808672314983e-5,3.6571243792554056e-5,3.6571243792554056e-5,2.242776897526424,0.2175085317174024,0.003008359109178366
0.13120984587953147,0.024091226513099778,2.6092389192535855e-5,2.9117387439512834e-5,2.9117387439512834e-5,2.2932447712709423,0.2175732301589555,0.002938886549300458
0.13117563737467966,0.024129061100755213,2.642761550347967e-5,2.7591514136189007e-5,2.7591514136189007e-5,2.3161068076276843,0.2176633609092983,0.002946250893060577
0.1311969606797972,0.024105242021197605,2.6454578749662934e-5,2.72785355881397e-5,2.72785355881397e-5,2.3362437554705644,0.2177219381399596,0.0030264334733625608
0.1307498660772095,0.024536363030257875,2.637099872707617e-5,2.723803927992994e-5,2.723803927992994e-5,2.32503717219283,0.21775601638857195,0.003015556203622631
0.13074531888801608,0.02454150254364077,2.6359707168348527e-5,2.7253755031095664e-5,2.7253755031095664e-5,2.29341172239584,0.21771472635357475,0.0030066661631245597
0.13124270287838483,0.02405507497157841,2.6407837125702206e-5,2.7317327039789634e-5,2.7317327039789634e-5,2.2720026691588724,0.21757623109172902,0.003011595055390757
0.13074369401704244,0.02454380745829971,2.632834440591932e-5,2.7095550839450148e-5,2.7095550839450148e-5,2.2260363205416205,0.21758937723657135,0.0029938706118071263
0.13071991765345112,0.024571497011892134,2.6284237349131744e-5,2.7077565354556324e-5,2.7077565354556324e-5,2.2020046096742973,0.21738546225048216,0.0029891502438647902
0.13070283800162616,0.024588391801783377,2.628923623459487e-5,2.7235845775570272e-5,2.7235845775570272e-5,2.218544416495216,0.21769733960850357,0.0029917999632494436
0.130701746567013,0.024589431441152495,2.7566349726128706e-5,2.7307830249213456e-5,2.7307830249213456e-5,2.2799971048081935,0.21776723332798717,0.002994250301502247
0.13076394325078944,0.024525350168734653,2.571077409348519e-5,2.7124530881716964e-5,2.7124530881716964e-5,2.3617045350662584,0.21827743695036783,0.002902389539251404
0.13126969073807665,0.024020582695785875,2.5422677303893558e-5,2.7080124237956763e-5,2.7080124237956763e-5,2.468450216844724,0.21820211441916815,0.0028959679510403343
0.13078754935377648,0.024497258271658315,2.541625735866682e-5,2.7058727957531417e-5,2.7058727957531417e-5,2.39987702585355,0.21807923207977556,0.0029712214490191157
