BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t4671,20610.21932689623,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,1008.8198362735093,-0.0,-13576.0,6736.819836273509,0.0,-0.0,0.0,0.0,0.0,0.0,-2859.8198362735093,-0.0,-3877.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1851.0,-0.0,-1851.0
t4672,16850.66492734055,0.0,-7039.664927340549,0.0,0.0,0.0,0.0,4015.0,-0.0,-13826.0,32526.711947411597,0.0,-22678.711947411597,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3948.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1885.0,-0.0,-1885.0
t4673,12170.329053353518,0.0,-0.0,0.0,0.0,0.0,0.0,1821.6709466464818,-0.0,-13992.0,7725.670946646482,0.0,-0.0,0.0,0.0,0.0,0.0,-3729.6709466464818,-0.0,-3996.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1908.0,-0.0,-1908.0
t4674,6096.082884081085,0.0,-0.0,0.0,0.0,0.0,0.0,7912.917115918915,-0.0,-14009.0,14562.479994789068,0.0,-4661.479994789068,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4001.0,3922.9171159189154,0.0,-0.0,0.0,0.0,0.0,0.0,-2012.9171159189154,-0.0,-1910.0
t4675,2533.0589178032446,6204.794624636015,-0.0,0.0,0.0,0.0,0.0,5004.146457560741,-0.0,-13742.0,7430.553123252983,0.0,-0.0,0.0,0.0,0.0,0.0,-3506.553123252983,-0.0,-3924.0,3370.593334307758,0.0,-0.0,0.0,0.0,0.0,0.0,-1497.5933343077581,-0.0,-1873.0
t4676,960.8154515805411,2394.184548419459,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-13255.0,2348.5492559182003,7337.4507440818,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3786.0,3312.0464957889144,2494.9535042110856,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1807.0
t4677,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,4987.9608368302615,-0.0,-13031.0,1029.202626979817,5845.213853216315,-0.0,0.0,0.0,0.0,0.0,-3152.4164801961324,-0.0,-3722.0,3612.544356634129,0.0,-0.0,0.0,0.0,0.0,0.0,-1835.5443566341291,-0.0,-1777.0
t4678,0.0,4852.352539560741,-0.0,0.0,0.0,0.0,0.0,7862.647460439259,-0.0,-12715.0,1429.5145537393128,8101.485446260687,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3631.0,3695.647460439259,0.0,-0.0,0.0,0.0,0.0,0.0,-1962.6474604392588,-0.0,-1733.0
t4679,0.0,3683.6297770855767,-0.0,0.0,0.0,0.0,0.0,8076.370222914424,-0.0,-11760.0,1480.2771028927616,7777.722897107238,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3358.0,3779.3702229144233,0.0,-0.0,0.0,0.0,0.0,0.0,-2176.3702229144233,-0.0,-1603.0
t4680,0.0,2643.2422432052135,-0.0,0.0,0.0,0.0,0.0,8047.7577567947865,-0.0,-10691.0,1466.2335795060367,7486.766420493963,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3053.0,3605.7577567947865,0.0,-0.0,0.0,0.0,0.0,0.0,-2147.7577567947865,-0.0,-1458.0
t4681,0.0,4783.617184949453,-0.0,0.0,0.0,0.0,0.0,5019.382815050547,-0.0,-9803.0,1335.4743195313602,4527.8907551474895,-0.0,0.0,0.0,0.0,0.0,-3063.3650746788494,-0.0,-2800.0,3293.0177403716975,0.0,-0.0,0.0,0.0,0.0,0.0,-1956.0177403716975,-0.0,-1337.0
t4682,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9177.0,-0.0,-9177.0,981.7257286457748,7539.274271354225,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2621.0,4275.585384619787,252.41461538021304,-0.0,0.0,0.0,0.0,0.0,-3277.0,-0.0,-1251.0
t4683,0.0,571.4526666492175,-0.0,0.0,0.0,0.0,0.0,8176.5473333507825,-0.0,-8748.0,652.39590344222,7746.60409655778,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2499.0,3468.5473333507825,0.0,-0.0,0.0,0.0,0.0,0.0,-2276.5473333507825,-0.0,-1192.0
t4684,0.0,1064.931122343523,-0.0,0.0,0.0,0.0,0.0,7401.068877656477,-0.0,-8466.0,486.52182290069493,7831.478177099305,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2418.0,2655.068877656477,0.0,-0.0,0.0,0.0,0.0,0.0,-1501.068877656477,-0.0,-1154.0
t4685,0.0,860.6129671132367,-0.0,0.0,0.0,0.0,0.0,7446.387032886763,-0.0,-8307.0,357.6727011234471,7915.327298876553,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2373.0,2678.3870328867633,0.0,-0.0,0.0,0.0,0.0,0.0,-1546.3870328867633,-0.0,-1132.0
t4686,4192.649243260543,0.0,-0.0,0.0,0.0,0.0,0.0,3991.350756739457,-0.0,-8184.0,2819.769816322254,2062.3281425038854,-0.0,0.0,0.0,0.0,0.0,-2545.0979588261393,-0.0,-2337.0,2562.252797913318,0.0,-0.0,0.0,0.0,0.0,0.0,-1446.2527979133179,-0.0,-1116.0
t4687,3177.24200465838,0.0,-0.0,0.0,0.0,0.0,0.0,5239.75799534162,-0.0,-8417.0,7284.628196555723,0.0,-0.0,0.0,0.0,0.0,0.0,-4880.628196555723,-0.0,-2404.0,1506.129798785897,0.0,-0.0,0.0,0.0,0.0,0.0,-359.12979878589704,-0.0,-1147.0
t4688,7963.122000220545,0.0,-3408.1220002205446,0.0,0.0,0.0,0.0,4646.0,-0.0,-9201.0,8528.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2628.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1254.0,-0.0,-1254.0
t4689,13138.423409870276,0.0,-0.0,0.0,0.0,0.0,0.0,-2854.4234098702764,-0.0,-10284.0,22470.536837003514,0.0,-20985.96024687379,0.0,0.0,0.0,0.0,1452.4234098702764,-0.0,-2937.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1402.0,-0.0,-1402.0
t4690,16857.943832276767,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,2525.095330892971,-0.0,-11340.0,24361.15196894681,0.0,-15222.151968946811,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3239.0,0.0,0.0,-1828.904669107029,0.0,0.0,0.0,0.0,3374.904669107029,-0.0,-1546.0
t4691,21734.81013954163,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-1417.7709763718922,-0.0,-12274.0,30040.126527563727,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-256.2290236281078,-0.0,-3506.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1674.0,-0.0,-1674.0
t4692,16887.059452021633,0.0,-5759.059452021633,0.0,0.0,0.0,0.0,1900.0,-0.0,-13028.0,30866.494358429132,0.0,-21245.494358429132,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3721.0,0.0,0.0,-2223.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1777.0
t4693,16319.304866996767,0.0,-4759.304866996767,0.0,0.0,0.0,0.0,1900.0,-0.0,-13460.0,9744.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3844.0,0.0,0.0,-2165.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1835.0
t4694,15525.904228949197,0.0,-6035.904228949197,0.0,0.0,0.0,0.0,4053.0,-0.0,-13543.0,9767.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3867.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1847.0,-0.0,-1847.0
t4695,14601.483302049737,0.0,-2951.483302049737,0.0,0.0,0.0,0.0,1900.0,-0.0,-13550.0,21284.667130587466,0.0,-11514.667130587466,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3870.0,0.0,0.0,-2152.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1848.0
t4696,11991.995882416224,0.0,-2471.995882416224,0.0,0.0,0.0,0.0,4050.0,-0.0,-13570.0,9776.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3876.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1850.0,-0.0,-1850.0
t4697,8378.01958158487,0.0,-0.0,0.0,0.0,0.0,0.0,5217.980418415131,-0.0,-13596.0,10577.957781231147,0.0,-794.9577812311472,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3883.0,1170.9804184151308,0.0,-0.0,0.0,0.0,0.0,0.0,682.0195815848692,-0.0,-1853.0
t4698,4236.32267287784,1877.00192522846,-0.0,0.0,0.0,0.0,0.0,7474.6754018937,-0.0,-13588.0,5926.450542919187,3854.549457080813,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3881.0,3427.6754018937,0.0,-0.0,0.0,0.0,0.0,0.0,-1574.6754018937,-0.0,-1853.0
t4699,454.9315585135138,3013.0684414864863,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-13368.0,145.36230521732807,9572.637694782672,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3818.0,3203.612358853077,2619.387641146923,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1823.0
t4700,0.0,4404.416097876378,-0.0,0.0,0.0,0.0,0.0,8771.58390212362,-0.0,-13176.0,191.8602468704008,9471.139753129599,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3763.0,4668.583902123622,0.0,-0.0,0.0,0.0,0.0,0.0,-2871.5839021236216,-0.0,-1797.0
t4701,0.0,7213.028444946246,-0.0,0.0,0.0,0.0,0.0,6006.971555053754,-0.0,-13220.0,197.03067876580909,9478.969321234192,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3776.0,1909.9715550537542,0.0,-0.0,0.0,0.0,0.0,0.0,-106.97155505375417,-0.0,-1803.0
t4702,0.0,3759.936220258417,-0.0,0.0,0.0,0.0,0.0,8983.063779741584,-0.0,-12743.0,479.25868101630124,9059.741318983699,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3639.0,1504.4086712681826,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-3083.063779741583,-0.0,-1737.0
t4703,0.0,6466.52288884653,-0.0,0.0,0.0,0.0,0.0,5279.47711115347,-0.0,-11746.0,129.12672587323095,9125.873274126769,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3355.0,980.4771111534697,0.0,-0.0,0.0,0.0,0.0,0.0,620.5228888465303,-0.0,-1601.0
t4704,0.0,5613.18800762394,-0.0,0.0,0.0,0.0,0.0,5098.81199237606,-0.0,-10712.0,56.68674243316527,8902.313257566835,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3059.0,658.8119923760598,0.0,-0.0,0.0,0.0,0.0,0.0,801.1880076239402,-0.0,-1460.0
t4705,0.0,4623.1297886562215,-0.0,0.0,0.0,0.0,0.0,5342.8702113437785,-0.0,-9966.0,179.41025717365693,8566.589742826343,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2846.0,800.8702113437785,0.0,-0.0,0.0,0.0,0.0,0.0,557.1297886562215,-0.0,-1358.0
t4706,0.0,5097.5685413783185,-0.0,0.0,0.0,0.0,0.0,4390.4314586216815,-0.0,-9488.0,448.6385654067566,3631.579629560045,-0.0,0.0,0.0,0.0,0.0,-1370.2181949668015,-0.0,-2710.0,997.5581551814797,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-3020.21326365488,-0.0,-1293.0
t4707,0.0,379.1772149324552,-0.0,0.0,0.0,0.0,0.0,8802.822785067545,-0.0,-9182.0,854.3164020176316,7667.683597982368,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2622.0,839.1676765941445,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-2902.822785067545,-0.0,-1252.0
t4708,0.0,3397.4142427371003,-0.0,0.0,0.0,0.0,0.0,5623.585757262899,-0.0,-9021.0,1254.1096509791876,7221.890349020812,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2576.0,953.5857572628996,0.0,-0.0,0.0,0.0,0.0,0.0,276.4142427371004,-0.0,-1230.0
t4709,0.0,3412.7623172545077,-0.0,0.0,0.0,0.0,0.0,5670.237682745492,-0.0,-9083.0,1309.971487766611,7184.028512233389,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2594.0,1008.2376827454923,0.0,-0.0,0.0,0.0,0.0,0.0,229.7623172545077,-0.0,-1238.0
t4710,1150.0669799221628,3147.139908093834,-0.0,0.0,0.0,0.0,0.0,5199.793111984003,-0.0,-9497.0,2458.8043103080163,6153.195689691984,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2712.0,594.7931119840032,0.0,-0.0,0.0,0.0,0.0,0.0,700.2068880159968,-0.0,-1295.0
t4711,2929.759236827029,2398.1820387133566,-0.0,0.0,0.0,0.0,0.0,5163.0587244596145,-0.0,-10491.0,7745.285177167327,1150.7148228326732,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2996.0,693.0587244596144,0.0,-0.0,0.0,0.0,0.0,0.0,736.9412755403856,-0.0,-1430.0
t4712,7821.1833539643285,0.0,-0.0,0.0,0.0,0.0,0.0,3986.8166460356715,-0.0,-11808.0,8968.816646035672,0.0,-0.0,0.0,0.0,0.0,0.0,-5596.8166460356715,-0.0,-3372.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1610.0,-0.0,-1610.0
t4713,13316.756580807574,0.0,-2385.756580807574,0.0,0.0,0.0,0.0,1900.0,-0.0,-12831.0,26001.040362962147,0.0,-16436.040362962147,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3665.0,0.0,0.0,-2251.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1749.0
t4714,17826.038188793522,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,3870.0009743762166,-0.0,-13653.0,9799.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3899.0,0.0,0.0,-167.99902562378338,0.0,0.0,0.0,0.0,2029.9990256237834,-0.0,-1862.0
t4715,21221.647341538388,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,1197.3918216313505,-0.0,-14376.0,35581.28932556697,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-5197.3918216313505,-0.0,-4106.0,0.0,0.0,-2040.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1960.0
t4716,22146.06826843785,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,854.9708947318868,-0.0,-14958.0,9126.970894731887,0.0,-0.0,0.0,0.0,0.0,0.0,-4854.970894731887,-0.0,-4272.0,0.0,0.0,-1960.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-2040.0
t4717,21833.07535618055,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,1616.963806989188,-0.0,-15407.0,36294.86131092481,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-5616.963806989188,-0.0,-4400.0,0.0,0.0,-1900.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-2100.0
t4718,21006.919645920014,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,2829.1195172497246,-0.0,-15793.0,35771.01702118534,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-4982.119517249725,-0.0,-4511.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2153.0,-0.0,-2153.0
t4719,18881.479404544876,0.0,-4906.479404544876,0.0,0.0,0.0,0.0,1900.0,-0.0,-15875.0,10434.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4534.0,0.0,0.0,-1835.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-2165.0
t4720,15289.339818522169,0.0,-3113.3398185221686,0.0,0.0,0.0,0.0,3731.0,-0.0,-15907.0,31076.562706422832,0.0,-20633.562706422832,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4543.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2169.0,-0.0,-2169.0
t4721,10980.22809628217,0.0,-0.0,0.0,0.0,0.0,0.0,4896.77190371783,-0.0,-15877.0,22863.567939701403,0.0,-12429.567939701403,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4534.0,1161.7719037178304,0.0,-0.0,0.0,0.0,0.0,0.0,1003.2280962821696,-0.0,-2165.0
t4722,6154.314123570814,496.5577809512665,-0.0,0.0,0.0,0.0,0.0,9108.12809547792,-0.0,-15759.0,14013.591730676499,0.0,-3612.5917306764986,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4501.0,2041.472987004519,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-3208.128095477919,-0.0,-2149.0
t4723,2565.8139900162173,7565.738475458506,-0.0,0.0,0.0,0.0,0.0,5260.447534525277,-0.0,-15392.0,6784.726672358014,3511.2733276419867,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4396.0,1459.4475345252765,0.0,-0.0,0.0,0.0,0.0,0.0,639.5524654747235,-0.0,-2099.0
t4724,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,6865.9608368302615,-0.0,-14909.0,244.3318722154131,9913.668127784587,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4258.0,1531.917282674916,1467.0435541553456,-0.0,0.0,0.0,0.0,0.0,-965.9608368302615,-0.0,-2033.0
t4725,0.0,5270.554428909831,-0.0,0.0,0.0,0.0,0.0,9449.44557109017,-0.0,-14720.0,161.7236210093244,9942.276378990675,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4204.0,2240.7904626167697,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-3549.44557109017,-0.0,-2007.0
t4726,0.0,7484.135680872496,-0.0,0.0,0.0,0.0,0.0,6650.864319127504,-0.0,-14135.0,405.82810678171535,9531.171893218285,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4037.0,2677.8643191275037,0.0,-0.0,0.0,0.0,0.0,0.0,-750.8643191275037,-0.0,-1927.0
t4727,0.0,6371.003398706067,-0.0,0.0,0.0,0.0,0.0,6413.996601293933,-0.0,-12785.0,307.4818614302943,9243.518138569705,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3651.0,2256.996601293933,0.0,-0.0,0.0,0.0,0.0,0.0,-513.996601293933,-0.0,-1743.0
t4728,0.0,2741.853272217537,-0.0,0.0,0.0,0.0,0.0,8707.146727782463,-0.0,-11449.0,649.9757156962477,8520.024284303752,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3270.0,1052.4916193090628,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-2807.146727782463,-0.0,-1561.0
t4729,0.0,4810.6306476363925,-0.0,0.0,0.0,0.0,0.0,5692.3693523636075,-0.0,-10503.0,1201.5104201364345,7698.489579863565,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3000.0,1224.3693523636075,0.0,-0.0,0.0,0.0,0.0,0.0,207.6306476363925,-0.0,-1432.0
t4730,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9889.0,-0.0,-9889.0,1603.2393247739992,7121.760675226001,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2825.0,2063.1984260190798,3273.8015739809202,-0.0,0.0,0.0,0.0,0.0,-3989.0,-0.0,-1348.0
t4731,0.0,2397.9346403727936,-0.0,0.0,0.0,0.0,0.0,7095.065359627206,-0.0,-9493.0,2024.9593918456246,6586.040608154375,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2711.0,2489.0653596272064,0.0,-0.0,0.0,0.0,0.0,0.0,-1195.0653596272064,-0.0,-1294.0
t4732,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9245.0,-0.0,-9245.0,1407.914173651141,7132.085826348859,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2640.0,2865.9416849395047,1740.0583150604953,-0.0,0.0,0.0,0.0,0.0,-3345.0,-0.0,-1261.0
t4733,0.0,1323.9323302991356,-0.0,0.0,0.0,0.0,0.0,7944.067669700864,-0.0,-9268.0,1004.4036984568065,7542.5963015431935,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2647.0,3307.0676697008644,0.0,-0.0,0.0,0.0,0.0,0.0,-2044.0676697008644,-0.0,-1263.0
t4734,942.6181892400004,1319.3010404102415,-0.0,0.0,0.0,0.0,0.0,7381.080770349758,-0.0,-9643.0,508.5432901815946,8145.456709818405,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2754.0,2796.080770349758,0.0,-0.0,0.0,0.0,0.0,0.0,-1481.080770349758,-0.0,-1315.0
t4735,3493.8743693837855,682.5127908241961,-0.0,0.0,0.0,0.0,0.0,6507.612839792018,-0.0,-10684.0,6894.164499648392,2056.835500351607,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3051.0,2064.6128397920183,0.0,-0.0,0.0,0.0,0.0,0.0,-607.6128397920183,-0.0,-1457.0
t4736,7762.952114474599,0.0,-0.0,0.0,0.0,0.0,0.0,4273.047885525401,-0.0,-12036.0,9337.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3437.0,14.047885525401398,0.0,-0.0,0.0,0.0,0.0,0.0,1626.9521144745986,-0.0,-1641.0
t4737,13189.37574442379,0.0,-4180.375744423791,0.0,0.0,0.0,0.0,4111.0,-0.0,-13120.0,9647.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3747.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1789.0,-0.0,-1789.0
t4738,17451.174584578388,0.0,-7352.174584578388,0.0,0.0,0.0,0.0,3981.0,-0.0,-14080.0,33678.69966221576,0.0,-23757.69966221576,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4021.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1919.0,-0.0,-1919.0
t4739,20501.035752852986,0.0,-0.0,0.0,0.0,0.0,0.0,-5591.035752852986,-0.0,-14910.0,2666.9642471470142,0.0,-0.0,0.0,0.0,0.0,0.0,1591.0357528529858,-0.0,-4258.0,0.0,0.0,-1967.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-2033.0
t4740,20773.99468796109,0.0,-7195.994687961091,0.0,0.0,0.0,0.0,1900.0,-0.0,-15478.0,36598.897503935616,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4421.0,0.0,0.0,-1890.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-2110.0
t4741,19434.676179697308,0.0,-7300.676179697308,0.0,0.0,0.0,0.0,3736.0,-0.0,-15870.0,10433.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4533.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2164.0,-0.0,-2164.0
t4742,20530.15137259785,0.0,-7993.151372597851,0.0,0.0,0.0,0.0,3688.0,-0.0,-16225.0,36810.897503935616,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4633.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2212.0,-0.0,-2212.0
t4743,20151.648315914605,0.0,-7361.648315914605,0.0,0.0,0.0,0.0,3658.0,-0.0,-16448.0,36875.897503935616,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4698.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2242.0,-0.0,-2242.0
t4744,16632.297779254062,0.0,-1915.2977792540623,0.0,0.0,0.0,0.0,1900.0,-0.0,-16617.0,10646.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4746.0,0.0,0.0,-1734.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-2266.0
t4745,12516.07703782379,0.0,-0.0,0.0,0.0,0.0,0.0,4200.92296217621,-0.0,-16717.0,27451.189603950916,0.0,-16777.189603950916,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4774.0,579.9229621762097,0.0,-0.0,0.0,0.0,0.0,0.0,1699.0770378237903,-0.0,-2279.0
t4746,5975.9809526335175,3159.117113880478,-0.0,0.0,0.0,0.0,0.0,7443.901933486004,-0.0,-16579.0,10635.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4735.0,3804.9019334860045,0.0,-0.0,0.0,0.0,0.0,0.0,-1543.9019334860045,-0.0,-2261.0
t4747,2321.970674652974,5154.713570997177,-0.0,0.0,0.0,0.0,0.0,8722.31575434985,-0.0,-16199.0,7135.84142868041,3390.15857131959,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4626.0,5031.315754349849,0.0,-0.0,0.0,0.0,0.0,0.0,-2822.315754349849,-0.0,-2209.0
t4748,0.0,5801.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-15701.0,780.0617549599374,9603.938245040063,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4484.0,6140.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-2140.0
t4749,0.0,5516.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-15416.0,1394.9013769025012,8908.0986230975,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4403.0,6102.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-2102.0
t4750,0.0,4954.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-14854.0,1564.1995456282216,8578.800454371778,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-4243.0,6025.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-2025.0
t4751,0.0,3681.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-13581.0,1566.9679825553114,8211.032017444688,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3878.0,5852.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1852.0
t4752,0.0,3861.2430659712786,-0.0,0.0,0.0,0.0,0.0,8455.756934028721,-0.0,-12317.0,2243.9217046089057,5729.835229419816,-0.0,0.0,0.0,0.0,0.0,-4455.756934028721,-0.0,-3518.0,5679.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1679.0
t4753,0.0,1528.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11428.0,2318.0718324260865,6845.928167573913,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3264.0,5558.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1558.0
t4754,0.0,976.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10876.0,2333.3558942672253,6672.644105732775,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3106.0,5483.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1483.0
