Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
7829,6787,1938,925,320.3013,1884.8115,709.929
7830,7187,2053,979,514.6152,3028.0305,1140.2193
7831,7711,2203,1051,636.603,3745.2921,1410.5256
7832,8157,2329,1112,729.5937,4292.5707,1616.505
7833,8591,2454,1171,768.9231,4523.5476,1703.4963
7834,8851,2528,1206,735.5931,4329.2337,1630.1703
7835,8933,2551,1218,731.5935,4304.9028,1621.1712
7836,8892,2539,1212,758.5908,4462.887,1680.4986
7837,8760,2502,1194,805.9194,4742.5257,1785.8214
7838,8615,2460,1175,836.9163,4924.8408,1854.8145
7839,8537,2438,1164,905.2428,5326.134,2005.7994
7840,8629,2464,1176,960.9039,5654.4345,2129.4537
7841,9420,2690,1284,934.2399,5496.4503,2069.793
7842,10016,2860,1366,878.2455,5168.1498,1946.1387
7843,9855,2815,1343,723.261,4256.241,1602.8397
7844,9547,2726,1302,531.2802,3125.3541,1176.8823
7845,9193,2625,1253,384.2949,2261.7738,851.9148
7846,8719,2490,1189,289.3044,1702.4964,641.2692
7847,8094,2312,1103,171.6495,1009.2324,379.962
7848,7402,2114,1009,96.9903,571.6095,215.3118
7849,6872,1963,937,95.3238,561.6105,211.6455
7850,6544,1869,892,67.3266,396.2937,149.3184
7851,6377,1821,869,65.3268,383.6283,144.6522
7852,6310,1802,860,91.3242,538.2795,202.6464
7853,6372,1820,868,169.6497,998.2335,375.9624
7854,6634,1894,904,278.6388,1639.1694,617.2716
7855,7101,2028,968,422.9577,2488.7511,937.2396
7856,7634,2180,1040,574.6092,3379.9953,1272.8727
7857,8324,2377,1135,728.2605,4285.2381,1613.8386
7858,8796,2512,1199,806.586,4745.5254,1787.1546
7859,8958,2559,1222,832.5834,4899.8433,1845.1488
7860,8986,2566,1225,870.9129,5123.8209,1929.4737
7861,8943,2554,1219,925.2408,5444.7888,2050.4616
7862,8836,2524,1205,965.9034,5682.765,2140.1193
7863,8804,2514,1201,1013.232,5962.0704,2245.1088
7864,8959,2559,1222,1039.5627,6116.3883,2303.4363
7865,9774,2791,1332,987.9012,5812.0854,2188.7811
7866,10390,2967,1417,893.5773,5257.1409,1979.802
7867,10306,2944,1405,742.5924,4368.5631,1645.1688
7868,10063,2874,1372,577.2756,3396.6603,1279.2054
7869,9784,2795,1334,440.6226,2591.7408,975.9024
7870,9359,2673,1276,343.9656,2023.131,761.9238
7871,8754,2500,1193,239.976,1412.5254,531.9468
7872,8104,2314,1105,155.3178,913.5753,343.9656
7873,7580,2164,1033,95.9904,565.2768,212.9787
7874,7256,2073,989,123.6543,727.2606,273.9726
7875,7093,2026,967,45.3288,266.3067,100.3233
7876,7037,2009,959,70.6596,415.9584,156.651
7877,7101,2028,968,131.9868,776.9223,292.6374
7878,7309,2088,996,216.645,1274.8725,479.952
7879,7638,2181,1041,330.9669,1947.1386,733.26
7880,8042,2297,1096,468.6198,2756.391,1038.2295
7881,8689,2481,1185,612.2721,3602.973,1356.8643
7882,9169,2619,1250,787.9212,4636.5363,1746.1587
7883,9458,2701,1289,900.2433,5296.4703,1994.4672
7884,9602,2742,1309,923.241,5433.4566,2046.1287
7885,9614,2745,1311,919.2414,5408.4591,2036.7963
7886,9515,2717,1298,891.5775,5246.4753,1975.8024
7887,9508,2715,1297,872.5794,5134.4865,1933.4733
7888,9698,2770,1322,834.5832,4910.5089,1849.1484
7889,10569,3019,1441,794.2539,4673.8659,1760.1573
7890,11230,3207,1531,711.9288,4188.2478,1577.1756
7891,11144,3183,1519,612.2721,3602.973,1356.8643
7892,10846,3097,1479,489.6177,2881.0452,1084.8915
7893,10479,2993,1428,390.2943,2295.7704,864.5802
7894,9701,2770,1322,303.303,1785.4881,672.2661
7895,8857,2529,1207,218.6448,1287.2046,484.9515
7896,8097,2312,1104,148.9851,876.579,329.967
7897,7591,2168,1035,53.9946,316.9683,119.3214
7898,7327,2093,999,40.6626,238.9761,89.991
7899,7218,2061,984,58.3275,342.9657,129.3204
7900,7223,2063,984,133.32,784.9215,295.6371
7901,7490,2138,1021,274.6392,1616.505,608.9391
7902,8250,2356,1125,446.9553,2630.4036,990.5676
7903,9590,2739,1308,559.6107,3293.004,1240.2093
7904,10268,2932,1400,641.2692,3773.9559,1421.1912
7905,10326,2949,1408,674.5992,3968.9364,1494.5172
7906,10344,2954,1410,714.2619,4202.913,1582.8417
7907,10330,2950,1408,846.9153,4982.5017,1876.479
7908,10270,2933,1400,901.9098,5307.4692,1998.8001
7909,10187,2910,1388,928.5738,5463.4536,2057.4609
7910,10113,2888,1378,910.9089,5359.464,2018.1315
7911,10009,2859,1364,901.9098,5307.4692,1998.8001
7912,10116,2890,1379,864.5802,5086.4913,1915.4751
7913,10950,3127,1493,820.2513,4826.5173,1817.4849
7914,11774,3362,1605,725.2608,4267.5732,1607.1726
7915,11759,3358,1603,603.9396,3552.978,1337.8662
7916,11508,3286,1569,460.2873,2708.3958,1019.898
7917,11055,3157,1507,349.965,2058.4608,775.2558
7918,10308,2944,1405,243.9756,1434.8565,540.2793
7919,9326,2664,1272,150.9849,888.9111,334.6332
7920,8445,2412,1151,89.3244,524.9475,197.6469
7921,7899,2256,1077,82.9917,488.9511,184.3149
7922,7613,2174,1038,59.994,353.298,132.9867
7923,7477,2135,1020,55.3278,325.9674,122.6544
7924,7470,2134,1018,81.9918,482.2851,181.6485
7925,7699,2199,1050,147.6519,869.5797,327.3006
7926,8428,2407,1149,242.3091,1426.524,537.2796
7927,9761,2787,1331,365.9634,2153.4513,810.9189
7928,10471,2991,1428,499.95,2941.3725,1107.5559
7929,10643,3040,1451,631.6035,3715.6284,1399.1934
7930,10719,3061,1461,700.5966,4123.2543,1552.8447
7931,10802,3085,1473,722.5944,4252.2414,1601.5065
7932,10835,3095,1477,753.9246,4435.5564,1670.4996
7933,10820,3090,1475,802.2531,4720.8612,1777.8222
7934,10811,3087,1474,838.2495,4931.5068,1857.1476
7935,10750,3070,1465,877.2456,5162.4837,1944.1389
7936,10888,3110,1484,899.2434,5291.4708,1992.8007
7937,11635,3323,1586,855.5811,5033.4966,1895.4771
7938,12129,3464,1654,774.5892,4557.8775,1716.495
7939,12036,3437,1641,642.9357,3783.6216,1424.8575
7940,11714,3346,1597,497.6169,2927.7072,1102.5564
7941,11207,3201,1528,379.962,2234.7765,841.5825
7942,10396,2969,1418,294.3039,1732.1601,652.2681
7943,9383,2680,1279,206.646,1215.8784,457.9542
7944,8476,2420,1156,131.6535,774.2559,291.6375
7945,7885,2252,1075,56.3277,330.6336,124.6542
7946,7571,2162,1032,41.3292,242.6424,91.3242
7947,7443,2125,1014,57.9942,341.6325,128.6538
7948,7441,2125,1014,134.9865,793.9206,298.9701
7949,7675,2192,1046,290.3043,1708.8291,643.6023
7950,8416,2404,1147,466.62,2745.3921,1033.8966
7951,9770,2790,1332,577.2756,3395.6604,1278.8721
7952,10485,2995,1429,661.6005,3891.9441,1465.5201
7953,10564,3017,1440,696.9303,4101.5898,1544.5122
7954,10582,3022,1443,666.9333,3924.9408,1478.1855
7955,10613,3030,1447,663.267,3902.943,1469.853
7956,10530,3007,1435,687.5979,4046.262,1523.8476
7957,10401,2970,1418,730.9269,4299.9033,1619.1714
7958,10370,2961,1414,758.9241,4465.2201,1681.4985
7959,10343,2954,1410,820.5846,4829.1837,1818.4848
7960,10495,2997,1431,871.2462,5126.8206,1930.8069
7961,11316,3231,1543,846.9153,4983.5016,1876.8123
7962,11972,3420,1632,796.2537,4685.8647,1764.4902
7963,11906,3400,1623,655.9344,3858.9474,1453.188
7964,11643,3325,1587,481.6185,2833.3833,1067.2266
7965,11225,3205,1530,348.6318,2050.7949,772.2561
7966,10509,3001,1433,262.3071,1543.5123,581.2752
7967,9533,2722,1300,155.6511,915.2418,344.6322
7968,8640,2468,1178,87.9912,518.2815,194.9805
7969,8064,2303,1100,58.6608,345.2988,129.987
7970,7777,2221,1060,42.9957,253.308,95.3238
7971,7656,2187,1044,60.6606,356.9643,134.3199
7972,7656,2187,1044,140.9859,828.9171,311.9688
7973,7876,2249,1074,303.303,1784.4882,671.9328
7974,8638,2467,1177,487.2846,2866.38,1079.5587
7975,10000,2856,1363,602.6064,3545.6454,1335.1998
7976,10639,3038,1450,690.5976,4063.5936,1530.1803
7977,10637,3038,1450,727.9272,4282.2384,1612.8387
7978,10562,3016,1440,696.597,4098.2568,1543.179
7979,10524,3005,1435,692.5974,4075.2591,1534.5132
7980,10445,2983,1424,717.9282,4224.9108,1591.1742
7981,10288,2938,1403,762.9237,4489.551,1690.8309
7982,10236,2923,1395,792.2541,4662.2004,1755.8244
7983,10145,2897,1383,856.9143,5042.1624,1898.8101
7984,10265,2931,1399,909.909,5353.1313,2015.7984
7985,11055,3157,1507,884.2449,5203.4796,1959.4707
7986,11768,3361,1605,831.5835,4892.5107,1842.4824
7987,11814,3374,1611,684.5982,4029.2637,1517.1816
7988,11582,3308,1579,502.9497,2958.3708,1114.2219
7989,11129,3179,1517,363.9636,2141.1192,806.2527
7990,10395,2969,1417,273.9726,1611.5055,606.9393
7991,9403,2685,1282,162.3171,955.5711,359.964
7992,8491,2424,1157,91.9908,540.9459,203.6463
7993,7901,2257,1077,61.9938,364.9635,137.3196
7994,7603,2171,1036,45.3288,267.6399,100.6566
7995,7457,2129,1016,63.9936,376.9623,141.9858
7996,7466,2132,1018,148.6518,875.5791,329.6337
7997,7706,2201,1050,320.3013,1884.8115,709.929
7998,8471,2419,1155,514.6152,3028.0305,1140.2193
7999,9807,2800,1337,636.603,3745.2921,1410.5256
8000,10487,2995,1429,729.5937,4292.5707,1616.505
8001,10654,3043,1453,768.9231,4523.5476,1703.4963
8002,10702,3056,1459,735.5931,4329.2337,1630.1703
8003,10664,3046,1454,731.5935,4304.9028,1621.1712
8004,10581,3022,1443,758.5908,4462.887,1680.4986
8005,10479,2993,1428,805.9194,4742.5257,1785.8214
8006,10449,2985,1424,836.9163,4924.8408,1854.8145
8007,10415,2975,1420,905.2428,5326.134,2005.7994
8008,10576,3020,1442,960.9039,5654.4345,2129.4537
8009,11391,3253,1553,934.2399,5496.4503,2069.793
8010,11822,3376,1611,878.2455,5168.1498,1946.1387
8011,11637,3323,1586,723.261,4256.241,1602.8397
8012,11339,3238,1546,531.2802,3125.3541,1176.8823
8013,10964,3131,1494,384.2949,2261.7738,851.9148
8014,10392,2968,1417,289.3044,1702.4964,641.2692
8015,9588,2738,1308,171.6495,1009.2324,379.962
8016,8754,2500,1193,96.9903,571.6095,215.3118
8017,8122,2319,1107,95.3238,561.6105,211.6455
8018,7753,2214,1057,67.3266,396.2937,149.3184
8019,7577,2164,1033,65.3268,383.6283,144.6522
8020,7518,2147,1025,91.3242,538.2795,202.6464
8021,7587,2167,1035,169.6497,998.2335,375.9624
8022,7872,2248,1073,278.6388,1639.1694,617.2716
8023,8448,2413,1151,422.9577,2488.7511,937.2396
8024,9091,2596,1239,574.6092,3379.9953,1272.8727
8025,9795,2797,1335,728.2605,4285.2381,1613.8386
8026,10257,2930,1398,806.586,4745.5254,1787.1546
8027,10471,2991,1428,832.5834,4899.8433,1845.1488
8028,10496,2997,1431,870.9129,5123.8209,1929.4737
8029,10450,2985,1424,925.2408,5444.7888,2050.4616
8030,10350,2955,1411,965.9034,5682.765,2140.1193
8031,10280,2936,1402,1013.232,5962.0704,2245.1088
8032,10408,2972,1419,1039.5627,6116.3883,2303.4363
8033,11104,3171,1514,987.9012,5812.0854,2188.7811
8034,11406,3257,1555,893.5773,5257.1409,1979.802
8035,11218,3204,1530,742.5924,4368.5631,1645.1688
8036,10853,3100,1479,577.2756,3396.6603,1279.2054
8037,10480,2993,1428,440.6226,2591.7408,975.9024
8038,9965,2846,1358,343.9656,2023.131,761.9238
8039,9253,2643,1262,239.976,1412.5254,531.9468
8040,8473,2419,1155,155.3178,913.5753,343.9656
8041,7866,2246,1072,95.9904,565.2768,212.9787
8042,7485,2138,1020,123.6543,727.2606,273.9726
8043,7259,2073,989,45.3288,266.3067,100.3233
8044,7155,2044,975,70.6596,415.9584,156.651
8045,7164,2046,977,131.9868,776.9223,292.6374
8046,7338,2095,1000,216.645,1274.8725,479.952
8047,7708,2201,1050,330.9669,1947.1386,733.26
8048,8182,2337,1116,468.6198,2756.391,1038.2295
8049,8826,2520,1203,612.2721,3602.973,1356.8643
8050,9296,2655,1267,787.9212,4636.5363,1746.1587
8051,9508,2715,1297,900.2433,5296.4703,1994.4672
8052,9577,2735,1306,923.241,5433.4566,2046.1287
8053,9583,2737,1307,919.2414,5408.4591,2036.7963
8054,9478,2707,1292,891.5775,5246.4753,1975.8024
8055,9384,2680,1279,872.5794,5134.4865,1933.4733
8056,9519,2719,1298,834.5832,4910.5089,1849.1484
8057,10454,2985,1425,794.2539,4673.8659,1760.1573
8058,11026,3149,1504,711.9288,4188.2478,1577.1756
8059,10901,3113,1486,612.2721,3602.973,1356.8643
8060,10594,3025,1444,489.6177,2881.0452,1084.8915
8061,10134,2894,1382,390.2943,2295.7704,864.5802
8062,9398,2684,1281,303.303,1785.4881,672.2661
8063,8490,2424,1157,218.6448,1287.2046,484.9515
8064,7652,2185,1043,148.9851,876.579,329.967
8065,7095,2026,967,53.9946,316.9683,119.3214
8066,6796,1941,926,40.6626,238.9761,89.991
8067,6642,1897,905,58.3275,342.9657,129.3204
8068,6656,1901,908,133.32,784.9215,295.6371
8069,6908,1973,942,274.6392,1616.505,608.9391
8070,7675,2192,1046,446.9553,2630.4036,990.5676
8071,9041,2582,1232,559.6107,3293.004,1240.2093
8072,9692,2768,1322,641.2692,3773.9559,1421.1912
8073,9776,2792,1332,674.5992,3968.9364,1494.5172
8074,9819,2804,1338,714.2619,4202.913,1582.8417
8075,9854,2815,1343,846.9153,4982.5017,1876.479
8076,9809,2801,1338,901.9098,5307.4692,1998.8001
8077,9738,2781,1328,928.5738,5463.4536,2057.4609
8078,9686,2766,1321,910.9089,5359.464,2018.1315
8079,9608,2744,1310,901.9098,5307.4692,1998.8001
8080,9689,2767,1321,864.5802,5086.4913,1915.4751
8081,10558,3015,1439,820.2513,4826.5173,1817.4849
8082,11379,3250,1551,725.2608,4267.5732,1607.1726
8083,11336,3237,1545,603.9396,3552.978,1337.8662
8084,11070,3161,1509,460.2873,2708.3958,1019.898
8085,10629,3035,1449,349.965,2058.4608,775.2558
8086,9895,2826,1349,243.9756,1434.8565,540.2793
8087,8908,2545,1215,150.9849,888.9111,334.6332
8088,8018,2289,1093,89.3244,524.9475,197.6469
8089,7411,2116,1010,82.9917,488.9511,184.3149
8090,7115,2032,969,59.994,353.298,132.9867
8091,6998,1998,954,55.3278,325.9674,122.6544
8092,6986,1995,952,81.9918,482.2851,181.6485
8093,7230,2065,985,147.6519,869.5797,327.3006
8094,7992,2282,1090,242.3091,1426.524,537.2796
8095,9338,2666,1273,365.9634,2153.4513,810.9189
8096,10070,2875,1373,499.95,2941.3725,1107.5559
8097,10228,2921,1394,631.6035,3715.6284,1399.1934
8098,10312,2945,1406,700.5966,4123.2543,1552.8447
8099,10370,2961,1414,722.5944,4252.2414,1601.5065
8100,10367,2960,1414,753.9246,4435.5564,1670.4996
8101,10310,2945,1405,802.2531,4720.8612,1777.8222
8102,10261,2930,1399,838.2495,4931.5068,1857.1476
8103,10170,2905,1387,877.2456,5162.4837,1944.1389
8104,10262,2930,1399,899.2434,5291.4708,1992.8007
8105,11054,3157,1507,855.5811,5033.4966,1895.4771
8106,11595,3311,1580,774.5892,4557.8775,1716.495
8107,11480,3279,1565,642.9357,3783.6216,1424.8575
8108,11132,3180,1518,497.6169,2927.7072,1102.5564
8109,10641,3039,1451,379.962,2234.7765,841.5825
8110,9863,2817,1345,294.3039,1732.1601,652.2681
8111,8784,2509,1197,206.646,1215.8784,457.9542
8112,7825,2235,1067,131.6535,774.2559,291.6375
8113,7218,2061,984,56.3277,330.6336,124.6542
8114,6879,1964,938,41.3292,242.6424,91.3242
8115,6676,1907,910,57.9942,341.6325,128.6538
8116,6629,1893,903,134.9865,793.9206,298.9701
8117,6823,1948,930,290.3043,1708.8291,643.6023
8118,7530,2150,1026,466.62,2745.3921,1033.8966
8119,8866,2532,1209,577.2756,3395.6604,1278.8721
8120,9563,2731,1303,661.6005,3891.9441,1465.5201
8121,9674,2763,1319,696.9303,4101.5898,1544.5122
8122,9709,2773,1323,666.9333,3924.9408,1478.1855
8123,9749,2785,1329,663.267,3902.943,1469.853
8124,9744,2783,1328,687.5979,4046.262,1523.8476
8125,9708,2772,1323,730.9269,4299.9033,1619.1714
8126,9729,2779,1327,758.9241,4465.2201,1681.4985
8127,9712,2774,1324,820.5846,4829.1837,1818.4848
8128,9875,2820,1346,871.2462,5126.8206,1930.8069
8129,10821,3091,1475,846.9153,4983.5016,1876.8123
8130,11582,3308,1579,796.2537,4685.8647,1764.4902
8131,11583,3308,1579,655.9344,3858.9474,1453.188
8132,11361,3245,1549,481.6185,2833.3833,1067.2266
8133,10976,3135,1496,348.6318,2050.7949,772.2561
8134,10257,2930,1398,262.3071,1543.5123,581.2752
8135,9281,2650,1265,155.6511,915.2418,344.6322
8136,8375,2392,1141,87.9912,518.2815,194.9805
8137,7823,2234,1066,58.6608,345.2988,129.987
8138,7553,2157,1030,42.9957,253.308,95.3238
8139,7437,2124,1014,60.6606,356.9643,134.3199
8140,7448,2127,1015,140.9859,828.9171,311.9688
8141,7720,2204,1052,303.303,1784.4882,671.9328
8142,8532,2436,1163,487.2846,2866.38,1079.5587
8143,9931,2836,1354,602.6064,3545.6454,1335.1998
8144,10594,3025,1444,690.5976,4063.5936,1530.1803
8145,10631,3036,1449,727.9272,4282.2384,1612.8387
8146,10599,3027,1445,696.597,4098.2568,1543.179
8147,10549,3013,1439,692.5974,4075.2591,1534.5132
8148,10421,2976,1421,717.9282,4224.9108,1591.1742
8149,10276,2935,1401,762.9237,4489.551,1690.8309
8150,10196,2912,1390,792.2541,4662.2004,1755.8244
8151,10123,2891,1380,856.9143,5042.1624,1898.8101
8152,10262,2930,1399,909.909,5353.1313,2015.7984
8153,11259,3216,1535,884.2449,5203.4796,1959.4707
8154,12028,3436,1640,831.5835,4892.5107,1842.4824
8155,12032,3436,1641,684.5982,4029.2637,1517.1816
8156,11830,3378,1613,502.9497,2958.3708,1114.2219
8157,11449,3270,1561,363.9636,2141.1192,806.2527
8158,10755,3071,1466,273.9726,1611.5055,606.9393
8159,9753,2785,1329,162.3171,955.5711,359.964
8160,8798,2513,1200,91.9908,540.9459,203.6463
8161,8191,2339,1116,61.9938,364.9635,137.3196
8162,7885,2252,1075,45.3288,267.6399,100.6566
8163,7728,2207,1054,63.9936,376.9623,141.9858
8164,7715,2203,1052,148.6518,875.5791,329.6337
8165,7937,2267,1082,320.3013,1884.8115,709.929
8166,8663,2474,1181,514.6152,3028.0305,1140.2193
8167,9990,2853,1362,636.603,3745.2921,1410.5256
8168,10688,3052,1457,729.5937,4292.5707,1616.505
8169,10802,3085,1473,768.9231,4523.5476,1703.4963
8170,10781,3079,1469,735.5931,4329.2337,1630.1703
8171,10752,3070,1466,731.5935,4304.9028,1621.1712
8172,10625,3035,1449,758.5908,4462.887,1680.4986
8173,10465,2989,1427,805.9194,4742.5257,1785.8214
8174,10431,2979,1422,836.9163,4924.8408,1854.8145
8175,10378,2964,1415,905.2428,5326.134,2005.7994
8176,10490,2995,1430,960.9039,5654.4345,2129.4537
8177,11272,3219,1537,934.2399,5496.4503,2069.793
8178,11588,3310,1580,878.2455,5168.1498,1946.1387
8179,11383,3250,1552,723.261,4256.241,1602.8397
8180,11015,3146,1502,531.2802,3125.3541,1176.8823
8181,10590,3025,1444,384.2949,2261.7738,851.9148
8182,10003,2857,1363,289.3044,1702.4964,641.2692
8183,9166,2618,1250,171.6495,1009.2324,379.962
8184,8258,2359,1126,96.9903,571.6095,215.3118
8185,7590,2168,1035,95.3238,561.6105,211.6455
8186,7200,2056,981,67.3266,396.2937,149.3184
8187,6973,1992,950,65.3268,383.6283,144.6522
8188,6894,1969,939,91.3242,538.2795,202.6464
8189,6947,1984,947,169.6497,998.2335,375.9624
8190,7223,2063,984,278.6388,1639.1694,617.2716
8191,7754,2214,1057,422.9577,2488.7511,937.2396
8192,8397,2398,1145,574.6092,3379.9953,1272.8727
8193,9103,2600,1241,728.2605,4285.2381,1613.8386
8194,9578,2735,1306,806.586,4745.5254,1787.1546
8195,9807,2800,1337,832.5834,4899.8433,1845.1488
8196,9821,2805,1339,870.9129,5123.8209,1929.4737
8197,9718,2775,1325,925.2408,5444.7888,2050.4616
8198,9577,2735,1306,965.9034,5682.765,2140.1193
8199,9513,2717,1297,1013.232,5962.0704,2245.1088
8200,9627,2749,1312,1039.5627,6116.3883,2303.4363
8201,10365,2960,1413,987.9012,5812.0854,2188.7811
8202,10760,3073,1467,893.5773,5257.1409,1979.802
8203,10561,3016,1440,742.5924,4368.5631,1645.1688
8204,10215,2917,1393,577.2756,3396.6603,1279.2054
8205,9868,2819,1345,440.6226,2591.7408,975.9024
8206,9384,2680,1279,343.9656,2023.131,761.9238
8207,8713,2489,1188,239.976,1412.5254,531.9468
8208,7936,2266,1082,155.3178,913.5753,343.9656
8209,7326,2092,999,95.9904,565.2768,212.9787
8210,6934,1980,945,123.6543,727.2606,273.9726
8211,6727,1922,917,45.3288,266.3067,100.3233
8212,6636,1895,904,70.6596,415.9584,156.651
8213,6689,1910,912,131.9868,776.9223,292.6374
8214,6884,1966,939,216.645,1274.8725,479.952
8215,7281,2079,993,330.9669,1947.1386,733.26
8216,7698,2199,1050,468.6198,2756.391,1038.2295
8217,8329,2379,1136,612.2721,3602.973,1356.8643
8218,8814,2517,1202,787.9212,4636.5363,1746.1587
8219,9069,2590,1236,900.2433,5296.4703,1994.4672
8220,9208,2629,1255,923.241,5433.4566,2046.1287
8221,9258,2644,1262,919.2414,5408.4591,2036.7963
8222,9208,2629,1255,891.5775,5246.4753,1975.8024
8223,9157,2615,1248,872.5794,5134.4865,1933.4733
8224,9403,2685,1282,834.5832,4910.5089,1849.1484
8225,10502,2999,1432,794.2539,4673.8659,1760.1573
8226,11126,3178,1517,711.9288,4188.2478,1577.1756
8227,11064,3160,1509,612.2721,3602.973,1356.8643
8228,10807,3086,1474,489.6177,2881.0452,1084.8915
8229,10387,2966,1416,390.2943,2295.7704,864.5802
8230,9693,2768,1322,303.303,1785.4881,672.2661
8231,8769,2504,1196,218.6448,1287.2046,484.9515
8232,7894,2254,1076,148.9851,876.579,329.967
8233,7318,2090,998,53.9946,316.9683,119.3214
8234,7026,2007,958,40.6626,238.9761,89.991
8235,6896,1969,940,58.3275,342.9657,129.3204
8236,6881,1965,938,133.32,784.9215,295.6371
8237,7124,2034,971,274.6392,1616.505,608.9391
8238,7859,2244,1071,446.9553,2630.4036,990.5676
8239,9185,2623,1252,559.6107,3293.004,1240.2093
8240,10055,2872,1371,641.2692,3773.9559,1421.1912
8241,10253,2928,1398,674.5992,3968.9364,1494.5172
8242,10390,2967,1417,714.2619,4202.913,1582.8417
8243,10500,2999,1432,846.9153,4982.5017,1876.479
8244,10516,3003,1434,901.9098,5307.4692,1998.8001
8245,10487,2995,1429,928.5738,5463.4536,2057.4609
8246,10473,2991,1428,910.9089,5359.464,2018.1315
8247,10385,2966,1416,901.9098,5307.4692,1998.8001
8248,10549,3013,1439,864.5802,5086.4913,1915.4751
8249,11329,3236,1545,820.2513,4826.5173,1817.4849
8250,11796,3369,1608,725.2608,4267.5732,1607.1726
8251,11652,3328,1589,603.9396,3552.978,1337.8662
8252,11302,3228,1541,460.2873,2708.3958,1019.898
8253,10798,3084,1472,349.965,2058.4608,775.2558
8254,9997,2855,1363,243.9756,1434.8565,540.2793
8255,9002,2571,1227,150.9849,888.9111,334.6332
8256,8009,2287,1092,89.3244,524.9475,197.6469
8257,7298,2084,994,82.9917,488.9511,184.3149
8258,6918,1976,943,59.994,353.298,132.9867
8259,6727,1921,917,55.3278,325.9674,122.6544
8260,6693,1912,913,81.9918,482.2851,181.6485
8261,6882,1965,938,147.6519,869.5797,327.3006
8262,7636,2181,1041,242.3091,1426.524,537.2796
8263,9017,2575,1229,365.9634,2153.4513,810.9189
8264,9834,2809,1341,499.95,2941.3725,1107.5559
8265,10010,2859,1365,631.6035,3715.6284,1399.1934
8266,10059,2873,1372,700.5966,4123.2543,1552.8447
8267,10057,2872,1371,722.5944,4252.2414,1601.5065
