BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,5.340247825844384e7,8.49355445874415e6,-1.0034917838780902e7,0.0,0.0,0.0,0.0,3.063319912159286e7,0.0,-8.2494314e7,4.7948515484941944e7,2.406755339644212e7,-2.8435200137573138e7,0.0,0.0,0.0,0.0,-2.001679274381089e7,0.0,-2.3564076e7,2.2114734880385228e7,1.3892284049704694e6,-1.6413379075738043e6,0.0,0.0,0.0,0.0,-1.0616406377781883e7,0.0,-1.1246219e7
t6990,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7137.0,-0.0,-7137.0,833.0292020357648,4341.970797964235,-0.0,0.0,0.0,0.0,0.0,-3137.0,-0.0,-2038.0,4973.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-973.0
t6991,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8435.0,-0.0,-8435.0,476.30143388711764,6367.698566112882,-0.0,0.0,0.0,0.0,0.0,-4435.0,-0.0,-2409.0,5150.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1150.0
t6992,498.6049881308137,0.0,-0.0,0.0,0.0,0.0,0.0,8810.395011869186,-0.0,-9309.0,1079.618138594201,6389.7768732749855,-0.0,0.0,0.0,0.0,0.0,-4810.395011869186,-0.0,-2659.0,5269.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1269.0
t6993,4374.621866665971,0.0,-0.0,0.0,0.0,0.0,0.0,5241.378133334029,-0.0,-9616.0,4709.596834052306,0.0,-0.0,0.0,0.0,0.0,0.0,-1963.596834052306,-0.0,-2746.0,4588.7812992817235,0.0,-0.0,0.0,0.0,0.0,0.0,-3277.7812992817235,-0.0,-1311.0
t6994,6154.314123570846,0.0,-0.0,0.0,0.0,0.0,0.0,3679.6858764291537,-0.0,-9834.0,7829.685876429154,0.0,-0.0,0.0,0.0,0.0,0.0,-5020.685876429154,-0.0,-2809.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1341.0,-0.0,-1341.0
t6995,8745.604280863834,0.0,-0.0,0.0,0.0,0.0,0.0,1268.395719136166,-0.0,-10014.0,15219.79063205968,0.0,-9726.394912923513,0.0,0.0,0.0,0.0,-2633.395719136166,-0.0,-2860.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1365.0,-0.0,-1365.0
t6996,10678.15354142925,0.0,-0.0,0.0,0.0,0.0,0.0,-616.1535414292503,-0.0,-10062.0,14948.734699164583,0.0,-11318.888240593833,0.0,0.0,0.0,0.0,-755.8464585707497,-0.0,-2874.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1372.0,-0.0,-1372.0
t6997,12399.614558844396,0.0,-0.0,0.0,0.0,0.0,0.0,-2391.614558844396,-0.0,-10008.0,13349.504695083513,0.0,-8883.119253927909,0.0,0.0,0.0,0.0,-1608.385441155604,-0.0,-2858.0,0.0,0.0,-2636.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1364.0
t6998,11351.452248029254,0.0,-0.0,0.0,0.0,0.0,0.0,-1354.4522480292544,-0.0,-9997.0,2863.5477519707456,0.0,-0.0,0.0,0.0,0.0,0.0,-8.547751970745594,-0.0,-2855.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1363.0,-0.0,-1363.0
t6999,5659.348587908141,0.0,-0.0,0.0,0.0,0.0,0.0,4252.651412091859,-0.0,-9912.0,8497.603496261283,0.0,-61.95208416942387,0.0,0.0,0.0,0.0,-5604.651412091859,-0.0,-2831.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1352.0,-0.0,-1352.0
t7000,2307.4128647805537,1087.2747590176164,-0.0,0.0,0.0,0.0,0.0,6461.3123762018295,-0.0,-9856.0,5276.3123762018295,0.0,-0.0,0.0,0.0,0.0,0.0,-2461.31237620183,-0.0,-2815.0,5343.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1343.0
t7001,134.6597413200008,6566.706824018287,-0.0,0.0,0.0,0.0,0.0,3231.6334346617123,-0.0,-9933.0,2068.6334346617123,0.0,-0.0,0.0,0.0,0.0,0.0,768.3665653382875,-0.0,-2837.0,5354.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1354.0
t7002,0.0,280.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10180.0,778.1987850431524,8028.801214956848,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2907.0,5388.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1388.0
t7003,0.0,517.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10417.0,990.976823329312,7884.023176670688,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2975.0,5420.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1420.0
t7004,0.0,263.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10163.0,1539.3964555784416,7262.603544421559,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2902.0,5386.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1386.0
t7005,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9758.0,-0.0,-9758.0,820.3374480667441,7724.662551933256,-0.0,0.0,0.0,0.0,0.0,-5758.0,-0.0,-2787.0,5330.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1330.0
t7006,0.0,7446.409121853356,-0.0,0.0,0.0,0.0,0.0,1738.5908781466446,-0.0,-9185.0,361.59087814664446,0.0,-0.0,0.0,0.0,0.0,0.0,2261.4091218533554,-0.0,-2623.0,5252.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1252.0
t7007,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8418.0,-0.0,-8418.0,588.9016713886385,6233.0983286113615,-0.0,0.0,0.0,0.0,0.0,-4418.0,-0.0,-2404.0,5147.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1147.0
t7008,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7613.0,-0.0,-7613.0,991.7840922746243,4795.2159077253755,-0.0,0.0,0.0,0.0,0.0,-3613.0,-0.0,-2174.0,5038.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1038.0
t7009,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7009.0,-0.0,-7009.0,1246.9065188797076,3764.0934811202924,-0.0,0.0,0.0,0.0,0.0,-3009.0,-0.0,-2002.0,4955.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-955.0
t7010,0.0,3453.1355883890383,-0.0,0.0,0.0,0.0,0.0,3208.8644116109617,-0.0,-6662.0,1111.8644116109615,0.0,-0.0,0.0,0.0,0.0,0.0,791.1355883890385,-0.0,-1903.0,4909.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-909.0
t7011,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6459.0,-0.0,-6459.0,427.08802018350116,3875.911979816499,-0.0,0.0,0.0,0.0,0.0,-2459.0,-0.0,-1844.0,4880.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-880.0
t7012,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6370.0,-0.0,-6370.0,290.9953563042119,3898.004643695788,-0.0,0.0,0.0,0.0,0.0,-2370.0,-0.0,-1819.0,4868.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-868.0
t7013,0.0,3912.61201433548,-0.0,0.0,0.0,0.0,0.0,2483.38798566452,-0.0,-6396.0,310.38798566452016,0.0,-0.0,0.0,0.0,0.0,0.0,1516.61201433548,-0.0,-1827.0,4872.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-872.0
t7014,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6609.0,-0.0,-6609.0,159.6956047859704,4337.30439521403,-0.0,0.0,0.0,0.0,0.0,-2609.0,-0.0,-1888.0,4901.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-901.0
t7015,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7102.0,-0.0,-7102.0,416.91565296445276,4713.084347035548,-0.0,0.0,0.0,0.0,0.0,-3102.0,-0.0,-2028.0,4968.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-968.0
t7016,1208.2982194118988,0.0,-0.0,0.0,0.0,0.0,0.0,6474.701780588101,-0.0,-7683.0,8094.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2194.0,1621.7017805881012,0.0,-0.0,0.0,0.0,0.0,0.0,-574.7017805881012,-0.0,-1047.0
t7017,8017.713787242208,0.0,-0.0,0.0,0.0,0.0,0.0,329.2862127577919,-0.0,-8347.0,3851.286212757792,0.0,-0.0,0.0,0.0,0.0,0.0,-1467.2862127577919,-0.0,-2384.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1138.0,-0.0,-1138.0
t7018,13535.123728894132,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,3368.9154342756947,-0.0,-8861.0,7106.915434275695,0.0,-0.0,0.0,0.0,0.0,0.0,-4576.915434275695,-0.0,-2530.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1208.0,-0.0,-1208.0
t7019,19045.25476560984,0.0,-2786.2547656098395,0.0,0.0,0.0,0.0,-7143.0,-0.0,-9116.0,0.0,0.0,-3296.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2604.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1243.0,-0.0,-1243.0
t7020,21949.537835160125,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,-4722.498671990298,-0.0,-9184.0,28178.39883194533,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,722.4986719902981,-0.0,-2623.0,0.0,0.0,-2748.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1252.0
t7021,16255.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7142.0,-0.0,-9113.0,0.0,0.0,-3298.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2602.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1242.0,-0.0,-1242.0
t7022,16085.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7122.0,-0.0,-8963.0,22936.89750393563,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,5900.0,-0.0,-2559.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1222.0,-0.0,-1222.0
t7023,18812.32980765092,0.0,-2932.32980765092,0.0,0.0,0.0,0.0,-7097.0,-0.0,-8783.0,0.0,0.0,-3391.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2509.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1197.0,-0.0,-1197.0
t7024,12861.825022294128,0.0,-0.0,0.0,0.0,0.0,0.0,-4190.825022294128,-0.0,-8671.0,0.0,0.0,-532.8250222941278,0.0,0.0,0.0,0.0,3008.825022294128,-0.0,-2476.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1182.0,-0.0,-1182.0
t7025,5568.362276205437,0.0,-0.0,0.0,0.0,0.0,0.0,3127.6377237945626,-0.0,-8696.0,14223.6600786702,0.0,-5839.6600786702,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2484.0,0.0,0.0,-1586.3622762054374,0.0,0.0,0.0,0.0,2772.3622762054374,-0.0,-1186.0
t7026,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8882.0,-0.0,-8882.0,1740.6028759921123,5678.397124007888,-0.0,0.0,0.0,0.0,0.0,-4882.0,-0.0,-2537.0,5211.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1211.0
t7027,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9420.0,-0.0,-9420.0,2290.543159605162,5819.456840394838,-0.0,0.0,0.0,0.0,0.0,-5420.0,-0.0,-2690.0,5284.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1284.0
t7028,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9299.0,-0.0,-9299.0,1557.5974140335245,6396.402585966475,-0.0,0.0,0.0,0.0,0.0,-5299.0,-0.0,-2655.0,5267.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1267.0
t7029,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8961.0,-0.0,-8961.0,2508.412622851986,5011.587377148015,-0.0,0.0,0.0,0.0,0.0,-4961.0,-0.0,-2559.0,4644.0416279182455,577.9583720817545,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1222.0
t7030,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8474.0,-0.0,-8474.0,2326.6498564101607,5639.95522087821,-0.0,0.0,0.0,0.0,0.0,-5546.60507728837,-0.0,-2420.0,4083.3949227116304,0.0,-0.0,0.0,0.0,0.0,0.0,-2927.3949227116304,-0.0,-1156.0
t7031,0.0,4151.280602065658,-0.0,0.0,0.0,0.0,0.0,3683.719397934342,-0.0,-7835.0,1921.7193979343422,0.0,-0.0,0.0,0.0,0.0,0.0,316.28060206565783,-0.0,-2238.0,5068.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1068.0
t7032,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7168.0,-0.0,-7168.0,2260.2562273635663,2954.7437726364337,-0.0,0.0,0.0,0.0,0.0,-3168.0,-0.0,-2047.0,4977.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-977.0
t7033,0.0,2260.01346385379,-0.0,0.0,0.0,0.0,0.0,4358.98653614621,-0.0,-6619.0,2248.98653614621,0.0,-0.0,0.0,0.0,0.0,0.0,-358.9865361462098,-0.0,-1890.0,4903.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-903.0
t7034,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6264.0,-0.0,-6264.0,1933.0664744100725,2118.9335255899277,-0.0,0.0,0.0,0.0,0.0,-2264.0,-0.0,-1788.0,3089.803232268922,1763.1967677310781,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-853.0
t7035,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6074.0,-0.0,-6074.0,2231.1786906654183,1577.8213093345817,-0.0,0.0,0.0,0.0,0.0,-2074.0,-0.0,-1735.0,2982.3771372882543,1844.6228627117457,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-827.0
t7036,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5972.0,-0.0,-5972.0,2003.2509439683174,1825.7508280407699,-0.0,0.0,0.0,0.0,0.0,-2123.0017720090873,-0.0,-1706.0,4662.998227990913,0.0,-0.0,0.0,0.0,0.0,0.0,-3848.9982279909127,-0.0,-814.0
t7037,0.0,1684.0835869169975,-0.0,0.0,0.0,0.0,0.0,4294.916413083002,-0.0,-5979.0,2002.9164130830025,0.0,-0.0,0.0,0.0,0.0,0.0,-294.91641308300245,-0.0,-1708.0,4815.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-815.0
t7038,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6124.0,-0.0,-6124.0,1700.3782100832454,2172.6217899167546,-0.0,0.0,0.0,0.0,0.0,-2124.0,-0.0,-1749.0,4835.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-835.0
t7039,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6467.0,-0.0,-6467.0,511.3339705432067,3802.6660294567932,-0.0,0.0,0.0,0.0,0.0,-2467.0,-0.0,-1847.0,4882.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-882.0
t7040,6649.279659233552,0.0,-0.0,0.0,0.0,0.0,0.0,215.72034076644832,-0.0,-6865.0,3111.7203407664483,0.0,-0.0,0.0,0.0,0.0,0.0,-1151.7203407664483,-0.0,-1960.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,936.0,-0.0,-936.0
t7041,14685.1907088163,0.0,-0.0,0.0,0.0,0.0,0.0,-7195.190708816301,-0.0,-7490.0,0.0,0.0,-3761.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2139.0,0.0,0.0,-274.1907088163007,0.0,0.0,0.0,0.0,1295.1907088163007,-0.0,-1021.0
t7042,11346.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3367.0,-0.0,-7979.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2279.0,-0.0,-2279.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1088.0,-0.0,-1088.0
t7043,22386.272131333102,0.0,-7150.272131333102,0.0,0.0,0.0,0.0,-7020.0,-0.0,-8216.0,0.0,0.0,-3554.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2346.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1120.0,-0.0,-1120.0
t7044,15379.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7037.0,-0.0,-8342.0,0.0,0.0,-3518.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2382.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1137.0,-0.0,-1137.0
t7045,23197.870031721213,0.0,-4910.870031721213,0.0,0.0,0.0,0.0,-9900.0,-0.0,-8387.0,22772.89750393563,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,5900.0,-0.0,-2395.0,0.0,0.0,-2857.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1143.0
t7046,22349.87760665202,0.0,-6980.877606652019,0.0,0.0,0.0,0.0,-7036.0,-0.0,-8333.0,0.0,0.0,-3521.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2379.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1136.0,-0.0,-1136.0
t7047,18877.839952076865,0.0,-3556.8399520768653,0.0,0.0,0.0,0.0,-7030.0,-0.0,-8291.0,0.0,0.0,-3532.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2368.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1130.0,-0.0,-1130.0
t7048,13571.518253575214,0.0,-0.0,0.0,0.0,0.0,0.0,-5257.518253575214,-0.0,-8314.0,0.0,0.0,-1750.5182535752137,0.0,0.0,0.0,0.0,4124.518253575214,-0.0,-2374.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1133.0,-0.0,-1133.0
t7049,6147.03521863463,0.0,-0.0,0.0,0.0,0.0,0.0,2370.96478136537,-0.0,-8518.0,13918.722154163217,0.0,-7953.757372797847,0.0,0.0,0.0,0.0,-3531.96478136537,-0.0,-2433.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1161.0,-0.0,-1161.0
t7050,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8915.0,-0.0,-8915.0,1438.571714551076,6022.428285448924,-0.0,0.0,0.0,0.0,0.0,-4915.0,-0.0,-2546.0,5216.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1216.0
t7051,0.0,6349.929355064814,-0.0,0.0,0.0,0.0,0.0,3255.0706449351856,-0.0,-9605.0,1998.0706449351856,0.0,-0.0,0.0,0.0,0.0,0.0,744.9293550648144,-0.0,-2743.0,5309.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1309.0
t7052,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9438.0,-0.0,-9438.0,1890.6331344265095,6242.366865573491,-0.0,0.0,0.0,0.0,0.0,-5438.0,-0.0,-2695.0,5287.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1287.0
t7053,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9109.0,-0.0,-9109.0,2146.16817550482,5563.831824495181,-0.0,0.0,0.0,0.0,0.0,-5109.0,-0.0,-2601.0,5242.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1242.0
t7054,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8429.0,-0.0,-8429.0,2060.5095639781484,4775.490436021852,-0.0,0.0,0.0,0.0,0.0,-4429.0,-0.0,-2407.0,5149.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1149.0
t7055,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7631.0,-0.0,-7631.0,2528.255095409085,3281.744904590915,-0.0,0.0,0.0,0.0,0.0,-3631.0,-0.0,-2179.0,5040.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1040.0
t7056,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6913.0,-0.0,-6913.0,2435.373847697599,2451.626152302401,-0.0,0.0,0.0,0.0,0.0,-2913.0,-0.0,-1974.0,4943.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-943.0
t7057,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6413.0,-0.0,-6413.0,2541.066248210578,1702.9337517894219,-0.0,0.0,0.0,0.0,0.0,-2413.0,-0.0,-1831.0,4874.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-874.0
t7058,0.0,1413.180070394581,-0.0,0.0,0.0,0.0,0.0,4746.819929605419,-0.0,-6160.0,2505.819929605419,0.0,-0.0,0.0,0.0,0.0,0.0,-746.819929605419,-0.0,-1759.0,4839.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-839.0
t7059,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6057.0,-0.0,-6057.0,2567.6879849427482,1219.3120150572518,-0.0,0.0,0.0,0.0,0.0,-2057.0,-0.0,-1730.0,4826.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-826.0
t7060,0.0,1218.379418130126,-0.0,0.0,0.0,0.0,0.0,4844.6205818698745,-0.0,-6063.0,2576.620581869874,0.0,-0.0,0.0,0.0,0.0,0.0,-844.6205818698741,-0.0,-1732.0,4827.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-827.0
t7061,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6264.0,-0.0,-6264.0,2552.5024341216954,1500.4975658783046,-0.0,0.0,0.0,0.0,0.0,-2264.0,-0.0,-1789.0,4853.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-853.0
t7062,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6969.0,-0.0,-6969.0,2263.5096567408327,2695.4903432591673,-0.0,0.0,0.0,0.0,0.0,-2969.0,-0.0,-1990.0,4950.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-950.0
t7063,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8336.0,-0.0,-8336.0,1636.0073390972273,5079.9926609027725,-0.0,0.0,0.0,0.0,0.0,-4336.0,-0.0,-2380.0,5136.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1136.0
t7064,6572.851157403281,0.0,-0.0,0.0,0.0,0.0,0.0,2507.148842596719,-0.0,-9080.0,6339.148842596719,0.0,-0.0,0.0,0.0,0.0,0.0,-3745.148842596719,-0.0,-2594.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1238.0,-0.0,-1238.0
t7065,15041.857050690896,0.0,-0.0,0.0,0.0,0.0,0.0,-5775.857050690896,-0.0,-9266.0,0.0,0.0,-1866.8570506908964,0.0,0.0,0.0,0.0,4512.857050690896,-0.0,-2646.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1263.0,-0.0,-1263.0
t7066,20894.09661940877,0.0,-4264.0966194087705,0.0,0.0,0.0,0.0,-7188.0,-0.0,-9442.0,0.0,0.0,-3204.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2696.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1288.0,-0.0,-1288.0
t7067,13644.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4048.0,-0.0,-9596.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2740.0,-0.0,-2740.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1308.0,-0.0,-1308.0
t7068,24300.624129557975,0.0,-7432.624129557975,0.0,0.0,0.0,0.0,-7216.0,-0.0,-9652.0,0.0,0.0,-3144.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2756.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1316.0,-0.0,-1316.0
t7069,16818.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7210.0,-0.0,-9608.0,0.0,0.0,-3156.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2744.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1310.0,-0.0,-1310.0
t7070,24278.787414749328,0.0,-4782.787414749328,0.0,0.0,0.0,0.0,-9900.0,-0.0,-9596.0,23117.89750393563,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,5900.0,-0.0,-2740.0,0.0,0.0,-2692.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1308.0
t7071,20850.42318979147,0.0,-4156.423189791469,0.0,0.0,0.0,0.0,-7195.0,-0.0,-9499.0,0.0,0.0,-3187.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2713.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1295.0,-0.0,-1295.0
t7072,14699.748518688732,0.0,-0.0,0.0,0.0,0.0,0.0,-5274.748518688732,-0.0,-9425.0,0.0,0.0,-1297.7485186887316,0.0,0.0,0.0,0.0,3989.7485186887316,-0.0,-2692.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1285.0,-0.0,-1285.0
t7073,6416.354701274632,0.0,-0.0,0.0,0.0,0.0,0.0,3069.645298725368,-0.0,-9486.0,14176.225290413558,0.0,-7103.579991688191,0.0,0.0,0.0,0.0,-4362.645298725368,-0.0,-2710.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1293.0,-0.0,-1293.0
t7074,0.0,7572.5326728229675,-0.0,0.0,0.0,0.0,0.0,2213.4673271770325,-0.0,-9786.0,1008.4673271770325,0.0,-0.0,0.0,0.0,0.0,0.0,1786.5326728229675,-0.0,-2795.0,5334.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1334.0
t7075,0.0,7700.70234140168,-0.0,0.0,0.0,0.0,0.0,2749.2976585983197,-0.0,-10450.0,1734.2976585983195,0.0,-0.0,0.0,0.0,0.0,0.0,1250.7023414016805,-0.0,-2985.0,5424.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1424.0
t7076,0.0,437.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10337.0,2083.578642299059,6768.421357700941,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2952.0,5409.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1409.0
